x, y
1.0255357572312191, 3.989385985402205e-7
1.0255357572312191, 3.989385985402205e-7
1.046980946634052, 5.6183533934291e-7
1.073607395143019, 0.0000014871504448945362
1.1063304160522467, 0.000003921431840256658
1.1296260143755419, 0.000007145946547397085
1.1541294762519758, 0.00001160629492722371
1.1726139733391225, 0.000016394493917475573
1.1912350446044038, 0.00002267123839755985
1.2054927801144952, 0.000034760669291972083
1.219146964277483, 0.00005886817689112843
1.2300546379138921, 0.00011168747014299703
1.2456760228432677, 0.00019352389141989216
1.258648287189247, 0.00031444535548453087
1.2818270936666165, 0.0005911611426980446
1.3138489830708253, 0.0009725221047260023
1.34187769458983, 0.0013867094710449308
1.3807946778425009, 0.0020611626376910116
1.4316518203010986, 0.002955851975550923
1.486852325967944, 0.003985815048295747
1.5491818896045682, 0.005322221804307023
1.6229450706137323, 0.006935546678044956
1.7270939138957506, 0.0093547737193718
1.8424230085262487, 0.012433633701682956
2.005025409835078, 0.017716923858857304
2.201149163286604, 0.02566465905809906
2.4981105019519516, 0.041923107711258005
2.752960581357092, 0.06027645228733933
3.0490454105338003, 0.08407197546655118
3.304635805678912, 0.10766334892252089
3.5598362606218283, 0.1313848083490011
3.850720619004392, 0.15874675865304855
3.9943707851981745, 0.1743649641962918
