x, y
1.0188139530516527, -0.024959155686842767
1.2209848992002712, 0.18960997154162032
1.4233116597379172, 0.6959178832372859
1.582761548663067, 1.3393949277633037
1.7439786874337981, 2.000963502573934
1.9577915568902697, 2.937554645674081
2.232411118549373, 3.9820017227206868
2.415404713918184, 4.633721706755861
2.5961631087356043, 5.258651019244725
2.77723313233108, 5.762212775292739
3.0165122649270946, 6.487897822883359
3.2000773489019148, 6.969246578892182
3.390814462620534, 7.502119297540989
3.656287161351129, 8.22780434513161
4.079183146872064, 9.303168036045305
4.288213986447701, 9.843597155291356
4.549892833197905, 10.35173658284649
4.795148741836874, 10.92285197880026
5.104122077274802, 11.541597968515706
5.366476965608669, 12.11362800425766
5.672903471717151, 12.684513063052059
5.895343484446222, 13.138610473195827
6.153747691333218, 13.680643007425076
6.451806913997055, 14.260231680047374
6.76218410155241, 14.778906237289876
7.036024591266376, 15.3598657514529
7.370567727744047, 15.926629340492719
7.618214143784707, 16.414847958186872
7.987007008602275, 17.027639844146723
7.987007008602275, 17.027639844146723
