x, y
1.0014853882998762, 518.3092264403215
1.0105905284266536, 486.6393643671132
1.0254462833703433, 445.0985812458541
1.0313405699604317, 416.7623487056736
1.0608124708971063, 418.40309366009194
1.0935434279523497, 423.377468147538
1.1141975323085995, 420.17406050517263
1.1799463219792075, 427.51862600644984
1.1413692809157554, 375.63817389868166
1.1647072863116368, 382.07118616532307
1.1647072863116368, 382.07118616532307
1.1799463219792075, 427.51862600644984
1.2013192531875712, 482.237762726877
1.2103284561368204, 583.7589521588745
1.2201046885200637, 691.7647848024442
1.2325643539567066, 816.2050269909985
1.2449280822158213, 944.1348089058929
1.254847986372241, 1127.7998143638624
1.2764127919356612, 1317.1945830109712
1.3066512543200979, 1574.0442910211275
1.3409635368527457, 1810.1625214340747
1.387926891190861, 2033.3889118412742
1.4636910542091852, 2296.6455623059765
1.5426660707641981, 2490.754261659207
1.6375512152432474, 2656.2402148788365
1.713219909070275, 2759.2197877503995
1.7944950779548066, 2844.6192782127428
1.912670493234089, 2919.366643452877
2.042202998387787, 2980.5448622520407
2.167182933478097, 3023.1274204985975
2.302657927803764, 3062.8450971505854
2.5203187922211328, 3083.081566242518
2.705105027810082, 3091.4157672449023
2.9088208384909318, 3091.4157672449023
3.0907795012670727, 3087.9779220484
3.3352288335677165, 3077.3778728654743
3.5783837159510767, 3054.432750296822
3.841666686166093, 3036.514269009622
4.098143732611387, 3026.5913355071953
4.425689168224671, 2999.869778109338
4.7814607254254575, 2981.404339447393
5.069949902073881, 2960.9855724255144
5.288281390761484, 2945.2287236553816
5.5046960078434495, 2921.5543457820395
5.799367282614545, 2895.327606134735
6.123462723726668, 2859.672877905373
6.415689238422606, 2827.6382928024586
6.780949684460284, 2794.431710683584
7.108446449505456, 2754.5057298744623
7.378055189616322, 2719.215597504992
7.634724110416672, 2685.90486330755
7.973099683407314, 2652.333558158969
