x, y
1.0410208651661468, 474.42444928714167
1.1117537082059046, 475.07555874045295
1.0678570676450698, 432.12853180381967
1.0741351029452713, 390.1708860286632
1.105427938310055, 381.23771519715854
1.0951724880254023, 315.1630770072047
1.105427938310055, 381.23771519715854
1.1117537082059046, 475.07555874045295
1.1175520576184648, 636.4204812709861
1.1333662483649731, 810.1626803963438
1.152582699016995, 1107.042394124373
1.191974504110089, 1436.8944431718633
1.2281077210708462, 1641.0823677302778
1.2577710283763452, 1853.6828298971784
1.3182484211314502, 2070.5803601163034
1.3656432587753269, 2194.1087947305914
1.4218554250133961, 2306.9851041226702
1.4865498417036571, 2419.4187353883867
1.5767864789417896, 2513.75152385205
1.705983905953487, 2597.405990111593
1.8496533391987608, 2647.77579198579
1.9752084293680081, 2675.2005984611496
2.1152359937570635, 2689.2645626526732
2.2615888600557374, 2698.4061648111265
2.391648785692725, 2699.994770141354
2.630586644140929, 2696.86944476546
2.9774926701656437, 2675.747555835894
2.9774926701656437, 2675.747555835894
3.4159288473733103, 2647.0205304539118
3.86423766212798, 2616.28816425762
4.439394613010485, 2573.679536198967
4.993946130104852, 2532.295044780466
5.515957628526569, 2500.520903458876
5.88462033446976, 2474.3202336236673
6.318072926294509, 2447.0779158329756
6.8020352721222945, 2418.6895436686045
7.3937252406034215, 2389.4937703481637
7.981198653135625, 2355.5839391517866
