#Bourrier et al. (2020)
#https://academic.oup.com/mnras/article/493/1/559/5717312
#cm,ergs/s/cm2
Wavelength,Flux
8.672000000000002e-08,0.002507199999999939
8.688000000000002e-08,0.00248319999999994
8.704000000000003e-08,0.002467200000000144
8.720000000000004e-08,0.0024496000000001432
8.736000000000002e-08,0.002438399999999739
8.752000000000003e-08,0.002427200000000142
8.768000000000004e-08,0.0024224000000001417
8.784000000000002e-08,0.002422399999999741
8.800000000000003e-08,0.002416000000000141
8.816000000000004e-08,0.002416000000000141
8.832000000000004e-08,0.002415999999999941
8.848000000000002e-08,0.002422399999999741
8.864000000000003e-08,0.0024224000000001417
8.880000000000004e-08,0.002427200000000142
8.896000000000002e-08,0.002438399999999739
8.912000000000003e-08,0.0024560000000001434
8.928000000000004e-08,0.002478400000000145
8.944000000000004e-08,0.002507199999999939
8.960000000000002e-08,0.002542399999999728
8.976000000000004e-08,0.002582400000000364
8.992000000000004e-08,0.002643199999999936
9.008000000000001e-08,0.0027039999999994868
9.024e-08,0.0027807999999999323
9.04e-08,0.00287839999999993
9.056000000000001e-08,0.002972800000000174
9.072000000000001e-08,0.0030767999999999256
9.088e-08,0.003185599999999923
9.104000000000001e-08,0.0032672000000001913
9.120000000000001e-08,0.0033743999999999185
9.136e-08,0.0034767999999999162
9.152e-08,0.003574399999999914
9.168000000000001e-08,0.0036320000000002127
9.184000000000001e-08,0.003691199999999911
9.200000000000003e-08,0.0037168000000005253
9.216000000000001e-08,0.003707199999999604
9.232000000000001e-08,0.0036815999999999112
9.248e-08,0.003639999999999912
9.264000000000001e-08,0.003564800000000209
9.280000000000001e-08,0.0034927999999999158
9.296e-08,0.0034127999999999177
9.312000000000003e-08,0.0033120000000004678
9.328000000000001e-08,0.0032223999999996555
9.344000000000001e-08,0.0031343999999999244
9.360000000000003e-08,0.0030560000000004316
9.376000000000001e-08,0.002966399999999683
9.392000000000001e-08,0.00289759999999993
9.408e-08,0.002825599999999931
9.424000000000003e-08,0.0027552000000003888
9.440000000000001e-08,0.0026927999999997116
9.456000000000001e-08,0.0026367999999999357
9.472000000000003e-08,0.002588800000000365
9.488000000000001e-08,0.0025535999999997264
9.504000000000001e-08,0.002518399999999939
9.520000000000003e-08,0.002489600000000351
9.536e-08,0.002467199999999532
9.552000000000001e-08,0.0024448000000001427
9.568000000000003e-08,0.002422400000000342
9.584000000000003e-08,0.0024047999999999414
9.600000000000001e-08,0.0023823999999997452
9.616000000000001e-08,0.0023663999999999426
9.632000000000003e-08,0.0023504000000003317
9.648000000000001e-08,0.0023391999999997494
9.664000000000001e-08,0.0023279999999999434
9.680000000000003e-08,0.0023184000000003274
9.696000000000003e-08,0.0023071999999999438
9.712000000000001e-08,0.002295999999999754
9.728000000000003e-08,0.0022864000000003227
9.744000000000003e-08,0.0022751999999999443
9.760000000000001e-08,0.0022655999999997576
9.776000000000001e-08,0.002254399999999945
9.792000000000003e-08,0.0022496000000003175
9.808000000000003e-08,0.0022399999999999456
9.824000000000001e-08,0.002233599999999761
9.840000000000003e-08,0.002228800000000315
9.856000000000003e-08,0.0022287999999999458
9.872000000000001e-08,0.002233599999999761
9.888000000000002e-08,0.0022448000000001313
9.904000000000003e-08,0.0022544000000001316
9.920000000000001e-08,0.0022655999999997576
9.936000000000002e-08,0.0022816000000001335
9.952000000000003e-08,0.0022912000000001338
9.968000000000003e-08,0.002302399999999944
9.984000000000001e-08,0.002307199999999753
1.0000000000000002e-07,0.0023120000000001347
1.0016000000000003e-07,0.0023120000000001347
1.0032000000000001e-07,0.002307199999999753
1.0048000000000002e-07,0.002296000000000134
1.0064000000000003e-07,0.0022864000000001336
1.0080000000000003e-07,0.0022703999999999446
1.0096000000000005e-07,0.00226560000000032
1.0112000000000003e-07,0.0022543999999997586
1.0128000000000003e-07,0.0022495999999999454
1.0144000000000001e-07,0.0022447999999997597
1.0160000000000002e-07,0.0022448000000001313
1.0176000000000003e-07,0.0022448000000001313
1.0192000000000003e-07,0.0022495999999999454
1.0208000000000002e-07,0.002254399999999945
1.0224000000000003e-07,0.002260800000000132
1.0240000000000003e-07,0.002265599999999945
1.0256000000000005e-07,0.0022752000000003207
1.0272000000000002e-07,0.0022863999999995664
1.0288000000000003e-07,0.002296000000000134
1.0304000000000005e-07,0.0023072000000003254
1.0320000000000002e-07,0.002323199999999559
1.0336000000000003e-07,0.0023456000000001372
1.0352000000000003e-07,0.0023727999999999423
1.0368000000000005e-07,0.0024000000000003385
1.0384000000000004e-07,0.002438399999999739
1.0400000000000003e-07,0.0024959999999999392
1.0416000000000005e-07,0.002571200000000363
1.0432000000000002e-07,0.0026607999999994953
1.0448000000000003e-07,0.0027552000000001606
1.0464000000000004e-07,0.002884800000000169
1.0480000000000005e-07,0.003041600000000178
1.0496000000000003e-07,0.003199999999999658
1.0512000000000004e-07,0.003374400000000198
1.0528000000000005e-07,0.0035744000000002096
1.0544000000000002e-07,0.0037167999999992954
1.0560000000000003e-07,0.003856000000000226
1.0576000000000005e-07,0.004000000000000566
1.0592000000000002e-07,0.004140799999999214
1.0608000000000003e-07,0.004248000000000249
1.0624000000000004e-07,0.004296000000000252
1.0640000000000005e-07,0.004296000000000252
1.0656000000000002e-07,0.004247999999999195
1.0672000000000005e-07,0.004150400000000587
1.0688000000000005e-07,0.004019200000000235
1.0704000000000002e-07,0.003873599999999266
1.0720000000000003e-07,0.003707200000000217
1.0736000000000004e-07,0.0035248000000002067
1.0752000000000005e-07,0.003366400000000197
1.0768000000000004e-07,0.0032063999999996573
1.0784000000000004e-07,0.0030624000000001794
1.0800000000000005e-07,0.0029456000000001726
1.0816000000000002e-07,0.0028575999999994575
1.0832000000000005e-07,0.002800000000000395
1.0848000000000006e-07,0.002780800000000162
1.0864000000000005e-07,0.0027807999999999323
1.0880000000000005e-07,0.0028191999999999315
1.0896000000000004e-07,0.0028655999999999304
1.0912000000000005e-07,0.002972800000000174
1.0928000000000002e-07,0.0030975999999994126
1.0944000000000005e-07,0.0032448000000004583
1.0960000000000005e-07,0.0033888000000001986
1.0976000000000002e-07,0.003524799999999332
1.0992000000000005e-07,0.003657600000000517
1.1008000000000003e-07,0.0037855999999995955
1.1024000000000001e-07,0.003918399999999581
1.1040000000000001e-07,0.004028799999999903
1.1056000000000003e-07,0.0041312000000005835
1.1072000000000001e-07,0.004198399999999551
1.1088000000000001e-07,0.004267199999999896
1.1104000000000001e-07,0.0043359999999998955
1.1120000000000003e-07,0.00439680000000062
1.1136000000000001e-07,0.004427199999999527
1.1152000000000001e-07,0.004447999999999893
1.1168000000000003e-07,0.0044480000000006285
1.1184000000000001e-07,0.004436799999999525
1.1200000000000001e-07,0.0043967999999998935
1.1216000000000003e-07,0.004345600000000614
1.1232000000000003e-07,0.004267199999999896
1.1248000000000001e-07,0.0041791999999995525
1.1264000000000001e-07,0.004094399999999901
1.1280000000000003e-07,0.004000000000000566
1.1296000000000001e-07,0.0039007999999995826
1.1312000000000001e-07,0.003803199999999908
1.1328000000000003e-07,0.0037248000000005264
1.1344000000000003e-07,0.0036575999999999115
1.1360000000000001e-07,0.003614399999999614
1.1376000000000003e-07,0.003564800000000504
1.1392000000000003e-07,0.003524799999999915
1.1408000000000001e-07,0.0034847999999996276
1.1424000000000004e-07,0.0034368000000004856
1.1440000000000003e-07,0.003396799999999918
1.1456000000000001e-07,0.003350399999999642
1.1472000000000001e-07,0.0032815999999999206
1.1488000000000003e-07,0.003214400000000454
1.1504000000000003e-07,0.003140799999999924
1.1520000000000001e-07,0.0030559999999996736
1.1536000000000004e-07,0.00297280000000042
1.1552000000000003e-07,0.0029055999999999297
1.1568000000000001e-07,0.0028447999999996953
1.1584000000000002e-07,0.0028000000000001635
1.1600000000000003e-07,0.002780800000000162
1.1616000000000003e-07,0.0027615999999999327
1.1632000000000001e-07,0.0027807999999997024
1.1648000000000003e-07,0.002806400000000396
1.1664000000000003e-07,0.002838399999999931
1.1680000000000001e-07,0.0028719999999996925
1.1696000000000004e-07,0.0029056000000004106
1.1712000000000003e-07,0.0029247999999999293
1.1728000000000003e-07,0.002958399999999929
1.1744000000000002e-07,0.002979199999999928
1.1760000000000003e-07,0.002985600000000175
1.1776000000000003e-07,0.0029663999999999286
1.1792000000000005e-07,0.0029248000000004133
1.1808000000000004e-07,0.002878399999999692
1.1824000000000003e-07,0.0028191999999999315
1.1840000000000001e-07,0.002755199999999705
1.1856000000000002e-07,0.0027040000000001577
1.1872000000000003e-07,0.0026432000000001545
1.1888000000000003e-07,0.0026063999999999367
1.1904000000000005e-07,0.002582400000000364
1.1920000000000004e-07,0.002588799999999723
1.1936000000000006e-07,0.0026256000000003704
1.1952000000000005e-07,0.0027039999999999343
1.1968000000000002e-07,0.002819199999999465
1.1984000000000002e-07,0.002958399999999929
1.2000000000000004e-07,0.003134400000000443
1.2016e-07,0.0033199999999993708
1.2032000000000006e-07,0.003540800000001086
1.2048000000000006e-07,0.0037855999999999086
1.2064000000000005e-07,0.004055999999999902
1.2080000000000002e-07,0.004295999999999186
1.2096000000000002e-07,0.004487999999999891
1.2112000000000004e-07,0.004646400000000656
1.2128e-07,0.004809599999999087
1.2144000000000006e-07,0.004910400000001506
1.2160000000000006e-07,0.004979199999999879
1.2176000000000005e-07,0.005012799999999879
1.2192000000000002e-07,0.004990399999999054
1.2208000000000002e-07,0.00492159999999988
1.2224000000000001e-07,0.0048431999999998835
1.2240000000000004e-07,0.004721600000000666
1.2256000000000006e-07,0.0045824000000006465
1.2272000000000006e-07,0.004427199999999893
1.2288000000000005e-07,0.004267199999999896
1.2304000000000002e-07,0.004084799999999226
1.2320000000000002e-07,0.003908799999999905
1.2336000000000001e-07,0.00372479999999991
1.2352000000000006e-07,0.003582400000001099
1.2368000000000006e-07,0.003404799999999918
1.2384000000000006e-07,0.003244799999999922
1.2400000000000005e-07,0.003119999999999925
1.2416000000000002e-07,0.0029999999999994315
1.2432000000000002e-07,0.0029183999999999296
1.2448000000000004e-07,0.0028256000000003987
1.2464000000000006e-07,0.0027168000000003835
1.2480000000000006e-07,0.002643199999999936
1.2496000000000005e-07,0.0025775999999999373
1.2512000000000002e-07,0.0025119999999995233
1.2528000000000002e-07,0.00246079999999994
1.2544000000000004e-07,0.002404800000000339
1.2560000000000004e-07,0.0023551999999999428
1.2576000000000006e-07,0.002312000000000326
1.2592000000000006e-07,0.002295999999999944
1.2608000000000005e-07,0.0022863999999999446
1.2624000000000002e-07,0.0022863999999995664
1.2640000000000002e-07,0.002302399999999944
1.2656000000000004e-07,0.0023280000000003285
1.2672000000000004e-07,0.0023663999999999426
1.2688000000000006e-07,0.0024160000000003406
1.2704000000000006e-07,0.0024447999999999406
1.2720000000000005e-07,0.0024959999999999392
1.2736000000000002e-07,0.002553599999999515
1.2752000000000002e-07,0.002625599999999936
1.2768000000000004e-07,0.0026608000000003756
1.2784000000000004e-07,0.002699199999999934
1.2800000000000006e-07,0.002736000000000386
1.2816000000000006e-07,0.0027807999999999323
1.2832000000000005e-07,0.002787199999999932
1.2848000000000002e-07,0.002787199999999471
1.2864000000000002e-07,0.0027743999999999326
1.2880000000000004e-07,0.0027424000000003867
1.2896000000000004e-07,0.002710399999999934
1.2912000000000006e-07,0.002656000000000375
1.2928000000000006e-07,0.0026015999999999366
1.2944000000000005e-07,0.0025599999999999378
1.2960000000000002e-07,0.002518399999999522
1.2976000000000004e-07,0.00247840000000035
1.2992000000000004e-07,0.002427199999999941
1.3008e-07,0.002366399999999551
1.3024e-07,0.0023279999999999434
1.304e-07,0.002302399999999944
1.3056000000000005e-07,0.0022704000000006957
1.3072000000000002e-07,0.002244799999999574
1.3088000000000002e-07,0.002233599999999946
1.3104000000000001e-07,0.002219199999999946
1.312e-07,0.0022079999999999466
1.3136e-07,0.0022031999999999464
1.3152000000000006e-07,0.002208000000000677
1.3168000000000005e-07,0.002214399999999946
1.3184000000000002e-07,0.002228799999999577
1.3200000000000004e-07,0.002254400000000318
1.3216000000000001e-07,0.002291199999999565
1.3232e-07,0.002345599999999943
1.3248e-07,0.002427199999999941
1.3264000000000005e-07,0.0025072000000007687
1.3280000000000002e-07,0.002606399999999505
1.3296000000000002e-07,0.0027487999999999332
1.3312000000000004e-07,0.0029248000000004133
1.3328e-07,0.0031199999999994084
1.3344e-07,0.00331999999999992
1.3360000000000006e-07,0.0035328000000010838
1.3376000000000005e-07,0.0037167999999999104
1.3392000000000002e-07,0.003945599999999252
1.3408000000000002e-07,0.0041311999999999
1.3424000000000004e-07,0.004307200000000609
1.344e-07,0.004447999999999157
1.3456e-07,0.00454079999999989
1.3472000000000006e-07,0.004582400000001405
1.3488000000000005e-07,0.004593599999999889
1.3504000000000002e-07,0.004561599999999135
1.3520000000000002e-07,0.004487999999999891
1.3536000000000004e-07,0.00439680000000062
1.3552e-07,0.004286399999999187
1.3568000000000006e-07,0.004169600000001279
1.3584000000000006e-07,0.004065599999999902
1.3600000000000005e-07,0.003972799999999904
1.3616000000000002e-07,0.003908799999999258
1.3632000000000002e-07,0.0038735999999999064
1.3648000000000004e-07,0.0038464000000005437
1.3664e-07,0.0038383999999992723
1.3680000000000006e-07,0.00384640000000118
1.3696000000000006e-07,0.003855999999999907
1.3712000000000005e-07,0.003855999999999907
1.3728000000000002e-07,0.0038639999999992673
1.3744000000000002e-07,0.0038639999999999066
1.3760000000000001e-07,0.003846399999999907
1.3776e-07,0.003803199999999908
1.3792000000000006e-07,0.003742400000001148
1.3808000000000006e-07,0.0036735999999999115
1.3824000000000005e-07,0.0035903999999999134
1.3840000000000002e-07,0.0034927999999993377
1.3856000000000004e-07,0.0033664000000004756
1.3872000000000001e-07,0.0032735999999993796
1.3888000000000006e-07,0.0031712000000009726
1.3904000000000006e-07,0.003062399999999926
1.3920000000000006e-07,0.0029663999999999286
1.3936000000000002e-07,0.002905599999999449
1.3952000000000002e-07,0.0028511999999999305
1.3968000000000004e-07,0.0028256000000003987
1.3984000000000001e-07,0.002819199999999465
1.4000000000000006e-07,0.002844800000000872
1.4016000000000006e-07,0.00287839999999993
1.4032000000000005e-07,0.002958399999999929
1.4048000000000002e-07,0.0030559999999994207
1.4064000000000002e-07,0.0031711999999999236
1.4080000000000004e-07,0.0033120000000004678
1.4096000000000004e-07,0.003436799999999917
1.4112000000000006e-07,0.0035904000000005075
1.4128000000000006e-07,0.0037423999999999097
1.4144000000000005e-07,0.003908799999999905
1.4160000000000002e-07,0.004065599999999229
1.4176000000000002e-07,0.004188799999999898
1.4192000000000004e-07,0.0042768000000006036
1.4208000000000004e-07,0.004326399999999895
1.4224000000000006e-07,0.004336000000000613
1.4240000000000006e-07,0.004267199999999896
1.4256000000000005e-07,0.0042079999999998985
1.4272000000000002e-07,0.0041119999999992204
1.4288000000000002e-07,0.003991999999999904
1.4304000000000004e-07,0.0038464000000005437
1.4320000000000006e-07,0.003707200000000524
1.4336000000000006e-07,0.0035903999999999134
1.4352000000000006e-07,0.0034527999999999165
1.4368000000000005e-07,0.0033423999999999195
1.4384000000000002e-07,0.003244799999999385
1.4400000000000002e-07,0.003148799999999924
1.4416000000000004e-07,0.0030560000000004316
1.4432000000000006e-07,0.0030000000000004238
1.4448000000000006e-07,0.0029247999999999293
1.4464000000000006e-07,0.00287199999999993
1.4480000000000005e-07,0.0028191999999999315
1.4496000000000002e-07,0.0027487999999994783
1.4512000000000004e-07,0.002699200000000381
1.4528000000000004e-07,0.002643199999999936
1.4544000000000006e-07,0.002571200000000363
1.4560000000000006e-07,0.002500799999999939
1.4576000000000006e-07,0.0024447999999999406
1.4592000000000005e-07,0.0023775999999999424
1.4608000000000002e-07,0.002307199999999562
1.4624000000000004e-07,0.0022496000000003175
1.4640000000000004e-07,0.0021935999999999466
1.4656000000000006e-07,0.0021488000000003033
1.4672000000000006e-07,0.0021135999999999486
1.4688000000000006e-07,0.002084799999999949
1.4704000000000002e-07,0.0020799999999996056
1.4720000000000002e-07,0.002094399999999949
1.4736000000000004e-07,0.0021440000000003028
1.4752000000000004e-07,0.0022447999999999457
1.4768000000000006e-07,0.002366400000000334
1.4784000000000006e-07,0.002542399999999938
1.4800000000000005e-07,0.0028063999999999316
1.4816000000000002e-07,0.0031343999999994057
1.4832000000000005e-07,0.003556800000000503
1.4848000000000004e-07,0.0040847999999999015
1.4864000000000004e-07,0.004721599999999886
1.4880000000000006e-07,0.00545920000000077
1.4896000000000006e-07,0.0062527999999998475
1.4912000000000005e-07,0.007147199999999826
1.4928000000000002e-07,0.008036799999998475
1.4944000000000005e-07,0.008873600000001253
1.4960000000000004e-07,0.009596799999999767
1.4976000000000007e-07,0.010235200000001445
1.4992000000000006e-07,0.01066879999999974
1.5008000000000006e-07,0.010942399999999734
1.5024000000000005e-07,0.010993599999999732
1.5040000000000002e-07,0.010867199999997938
1.5056000000000002e-07,0.010571199999999744
1.5072000000000004e-07,0.010142400000001432
1.5088e-07,0.009574399999998184
1.5104e-07,0.008996799999999782
1.5120000000000006e-07,0.008396800000002574
1.5136000000000005e-07,0.007836799999999809
1.5152000000000002e-07,0.0073807999999986
1.5168000000000005e-07,0.007000000000000988
1.5184000000000001e-07,0.006700799999998728
1.52e-07,0.006457599999999843
1.5216000000000006e-07,0.006267200000001921
1.5232000000000006e-07,0.006110399999999851
1.5248000000000005e-07,0.005931199999999855
1.5264000000000002e-07,0.005782399999998903
1.5280000000000004e-07,0.005560000000000785
1.5296000000000001e-07,0.0053231999999989905
1.5312e-07,0.005036799999999879
1.5328000000000006e-07,0.004766400000001461
1.5344000000000006e-07,0.004468799999999892
1.5360000000000005e-07,0.0041503999999999
1.5376000000000002e-07,0.003855999999999269
1.5392000000000004e-07,0.0035984000000005086
1.5408000000000001e-07,0.0033279999999993692
1.5424000000000006e-07,0.0030848000000009462
1.5440000000000006e-07,0.00287839999999993
1.5456000000000006e-07,0.0027295999999999336
1.5472000000000002e-07,0.0025951999999995075
1.5488000000000002e-07,0.0024783999999999397
1.5504000000000004e-07,0.0023824000000003363
1.5520000000000001e-07,0.002311999999999561
1.5536000000000006e-07,0.002254400000000691
1.5552000000000006e-07,0.002214399999999946
1.5568000000000005e-07,0.002177599999999947
1.5584000000000002e-07,0.0021439999999995933
1.5600000000000002e-07,0.002108799999999949
1.5616000000000004e-07,0.002070400000000292
1.5632e-07,0.002033599999999614
1.5648000000000006e-07,0.0020000000000006133
1.5664000000000006e-07,0.001972799999999952
1.5680000000000005e-07,0.0019503999999999524
1.5696000000000002e-07,0.0019407999999996317
1.5712000000000005e-07,0.0019376000000002735
1.5728000000000004e-07,0.0019551999999999525
1.5744000000000007e-07,0.0019872000000002803
1.5760000000000006e-07,0.00203359999999995
1.5776000000000006e-07,0.002089599999999949
1.5792000000000005e-07,0.0021679999999999473
1.5808000000000002e-07,0.002254399999999572
1.5824000000000005e-07,0.0023776000000003358
1.5840000000000004e-07,0.0025119999999999388
1.5856000000000006e-07,0.0026736000000003772
1.5872000000000006e-07,0.002838399999999931
1.5888000000000006e-07,0.003014399999999927
1.5904000000000005e-07,0.003228799999999922
1.5920000000000002e-07,0.00342879999999935
1.5936000000000005e-07,0.0036480000000005154
1.5952000000000004e-07,0.003883199999999906
1.5968000000000006e-07,0.004084800000000577
1.5984000000000006e-07,0.004267199999999896
1.6000000000000006e-07,0.0043967999999998935
1.6016e-07,0.0044879999999984065
1.6032000000000002e-07,0.004508800000000636
1.6048000000000004e-07,0.004478400000000632
1.6064000000000004e-07,0.0043967999999998935
1.608e-07,0.00426719999999919
1.6096000000000006e-07,0.004065600000001247
1.6112e-07,0.0038463999999986346
1.6128000000000005e-07,0.0036144000000011087
1.6144000000000002e-07,0.003350399999999365
1.6160000000000004e-07,0.003091200000000437
1.6176000000000001e-07,0.002851199999999459
1.6192000000000006e-07,0.0026432000000008106
1.6208e-07,0.0024607999999991257
1.6224000000000006e-07,0.002286400000000701
1.6240000000000002e-07,0.0021439999999995933
1.6256000000000002e-07,0.002028799999999951
1.6272000000000004e-07,0.0019328000000002727
1.6288000000000007e-07,0.0018416000000002599
1.6304e-07,0.0017503999999993784
1.6320000000000006e-07,0.001680000000000515
1.6336000000000005e-07,0.0016143999999999607
1.6352000000000002e-07,0.001549279999999706
1.6368000000000005e-07,0.0014864000000002098
1.6384000000000004e-07,0.0014292799999999653
1.64e-07,0.0013711999999997397
1.6416000000000006e-07,0.0013126400000004026
1.6432e-07,0.001259199999999553
1.6448000000000005e-07,0.001216480000000373
1.6464000000000002e-07,0.0011915199999997738
1.6480000000000005e-07,0.0011779200000001664
1.6496000000000004e-07,0.001191519999999971
1.6512000000000007e-07,0.0012278400000001733
1.6528e-07,0.001297599999999539
1.6544000000000006e-07,0.001412960000000433
1.6560000000000005e-07,0.0015817599999999616
1.6576000000000002e-07,0.0018079999999996569
1.6592000000000005e-07,0.0020944000000002955
1.6608000000000004e-07,0.0024047999999999414
1.6624e-07,0.0028063999999994676
1.6640000000000006e-07,0.003259200000001
1.6656000000000006e-07,0.0037503999999999094
1.6672000000000005e-07,0.004286399999999897
1.6688000000000002e-07,0.0048319999999990836
1.6704000000000005e-07,0.005396800000000762
1.6720000000000001e-07,0.005889599999998882
1.6736000000000006e-07,0.00629760000000193
1.6752e-07,0.006593599999997658
1.6768000000000006e-07,0.006793600000002083
1.6784000000000005e-07,0.006871999999999833
1.6800000000000005e-07,0.006871999999999833
