x, y
1.0583477351733126, 0.7891462037559606
1.1060262898438271, 0.9453094322861149
1.0888487696506133, 0.4886178424622097
1.0888487696506133, 0.4886178424622097
1.1060262898438271, 0.9453094322861149
1.1106205879240898, 1.5352594067333643
1.1154190271788176, 2.1721735743440442
1.1267260553805842, 2.9536833239270894
1.1369356066700573, 3.7275588786431872
1.1517905536475652, 4.560892588527516
1.1686108890996216, 5.35396998466835
1.1968656228879395, 6.411252880050283
1.2240742266283593, 7.21242762878157
1.2635851402672953, 7.780631783283757
1.3328059478612473, 8.102442806799065
1.404502372237598, 8.296548819761155
1.480282866386361, 8.418933164758984
1.5529748217160844, 8.40574559582191
1.6311544108638998, 8.302099934525312
1.71339239635193, 8.187349784394431
1.785140167592676, 8.102673256007833
1.8630388445260566, 7.987692656668183
1.9495647917043408, 7.732971723882084
2.03772436679159, 7.4414670306257955
2.1167972916772344, 7.215434765025401
2.2173613718785434, 6.9623360139245545
2.3302534354105675, 6.6701377137359925
2.452129953928652, 6.357115390437442
2.5892188534220253, 6.010781859942008
2.7670948604655194, 5.6457051271334056
2.9687080742570378, 5.2639727907263625
3.1221828549080937, 4.988662802650979
3.29778713708703, 4.750601992075258
3.4831159171665402, 4.487090099766433
3.635621089553044, 4.277022090138175
3.7895046510662764, 4.113918273673347
3.9743743004457084, 3.9528975373113084
4.1954110858627995, 3.704886743251114
4.451798442619692, 3.4952796320403925
4.6372548420903215, 3.3768287387334057
4.821256579907498, 3.2306132343817566
4.994359322615216, 3.111466474836528
