13855921889.927044, 1.974488212815951e-12
13992641868.98019, 1.333521432163335e-12
13997172018.533878, 9.006280202112832e-13
14002459046.724308, 5.697466997066992e-13
14141387852.947302, 3.6042771770583463e-13
14149019187.055204, 1.8738174228604021e-13
14298656075.860727, 5.4069772895987263e-14
14307144128.33371, 2.633022349343918e-14
14450655082.719196, 1.4614121956898978e-14
14463134268.512688, 5.13129842178755e-15
14606633776.096436, 3.2461130182667445e-15
14749965442.468636, 2.34055139389104e-15
14895507181.397964, 1.5807516229140467e-15
15184358143.140226, 1.2168226153330096e-15
15481315897.344841, 7.697747057123749e-16
16084955687.15689, 5.550322032222949e-16
17035291846.897978, 3.288860512619077e-16
18039829449.83859, 2.2212165929916473e-16
18922047787.572235, 1.6015682644458438e-16
19847410058.43439, 1.154781984689463e-16
21016638855.002827, 8.326347754054334e-17
21833753223.581028, 6.842696420279509e-17
23340573756.91385, 4.9338031529814215e-17
24950038938.261677, 3.797916870129046e-17
26927838845.834377, 2.565020905680051e-17
29619600323.131096, 1.732352884899297e-17
32578678079.8453, 1.2490818824377152e-17
35494740976.2061, 9.006280202112758e-18
39413226295.19883, 6.493816315762113e-18
43348374926.9331, 4.9987755434159795e-18
47228415345.766655, 3.604277177058332e-18
59917528263.44317, 1.7551659369238847e-18
72479561572.61018, 1.0400290126465145e-18
93710890665.20538, 5.406977289598727e-19
123491033831.05357, 2.633022349343918e-19
162726152867.8401, 1.368874509537082e-19
210381929973.20294, 7.597694349632049e-20
269423703286.82684, 4.2169650342858224e-20
459020667234.8429, 1.1397725198066218e-20
599142958012.628, 5.925530975545686e-21
782081672636.2737, 2.8855411544551456e-21
992207771135.9248, 1.4051648347492699e-21
