#nspecies: 9
## 1.47701038014199908e-10,1.32173083228936270e+07,2.49212626151639045e-20,4.86895829332338255e-19,6.48053392579171778e-19,1.21738352640916658e-18,2.07607698696761545e-18,4.23325914518669611e-18,4.44448604806347759e-20,0.00000000000000000e+00,3.08036841126189638e-19
## 1.43633564570245508e-10,1.63281899664815329e+07,2.71531819684451865e-20,5.23080452994731416e-19,6.87096719181053552e-19,1.29256784965841219e-18,2.19444117899860305e-18,4.42086378754138173e-18,4.63450946084868575e-20,0.00000000000000000e+00,3.19067913222457728e-19
## 1.39308065639899060e-10,2.12669641480717957e+07,2.98227545613957781e-20,5.65404660494095052e-19,7.32328134613965032e-19,1.37978122941005367e-18,2.33040577610584849e-18,4.63089185110147704e-18,4.85095928660227552e-20,0.00000000000000000e+00,3.31334914559845007e-19
## 1.34837546599052822e-10,2.76800721590759270e+07,3.29548139837755158e-20,6.13836244597035406e-19,7.83586200758938281e-19,1.47874091106340852e-18,2.48298931376962783e-18,4.85978819385131138e-18,5.09180106118248324e-20,0.00000000000000000e+00,3.44615142239827238e-19
## 1.30322671084316813e-10,3.37538267293607071e+07,3.65699648828084140e-20,6.68230943491537484e-19,8.40611472574023378e-19,1.58896535077428992e-18,2.65088378131289236e-18,5.10354562846720017e-18,5.35460186985765072e-20,0.00000000000000000e+00,3.58668098348750728e-19
## 1.25849377043167693e-10,5.28599636377519295e+07,4.06817422001749149e-20,7.28309681448515874e-19,9.03031016337548947e-19,1.70974089853310296e-18,2.83243674521980010e-18,5.35781947704090037e-18,5.63653187278716731e-20,0.00000000000000000e+00,3.73242616448700416e-19
## 1.21488150750300447e-10,1.16938713618686125e+08,4.52936748485137613e-20,7.93642691206206350e-19,9.70347437121065773e-19,1.84009829886313226e-18,3.02565370391840697e-18,5.61807641206737905e-18,5.93438351831152231e-20,0.00000000000000000e+00,3.88084786197527881e-19
## 1.17294547482978802e-10,2.22527308754676521e+08,5.03964272848827535e-20,8.63641888087146125e-19,1.04193328823831923e-18,1.97880118887612463e-18,3.22822117439776132e-18,5.87976480822657142e-18,6.24460832968184409e-20,0.00000000000000000e+00,4.02946123622178216e-19
## 1.13310535835101719e-10,2.95325825048934817e+08,5.59652198680687782e-20,9.37562013145884913e-19,1.11703136380654967e-18,2.12434789515487600e-18,3.43754898457543581e-18,6.13849050452095967e-18,6.56336967807480203e-20,0.00000000000000000e+00,4.17591396625633974e-19
## 1.09566296007219991e-10,3.02391498284763694e+08,6.19577415857931409e-20,1.01451021149358385e-18,1.19476099728063176e-18,2.27498685404733501e-18,3.65082851397153765e-18,6.39018115502561633e-18,6.88660875819654601e-20,0.00000000000000000e+00,4.31805552754093651e-19
## 1.06082185504473091e-10,2.97462508323726892e+08,6.83127634726890955e-20,1.09346301350380452e-18,1.27413013433514956e-18,2.42874499947870124e-18,3.86510237029150086e-18,6.63122417824978028e-18,7.21012014756260731e-20,0.00000000000000000e+00,4.45399294208512038e-19
## 1.02870672866231877e-10,2.91611629263087988e+08,7.49496364353974238e-20,1.17328924099227157e-18,1.35405264157439017e-18,2.58346757350530711e-18,4.07734031138685441e-18,6.85856716092944407e-18,7.52963289399441186e-20,0.00000000000000000e+00,4.58212982684921448e-19
## 9.99381164839207086e-11,2.58432852332226545e+08,8.17688139111643252e-20,1.25277719348028197e-18,1.43337006905819503e-18,2.73686710072749116e-18,4.28451613686214595e-18,7.06977457676163731e-18,7.84089303155398695e-20,0.00000000000000000e+00,4.70118711903407319e-19
## 9.72863250573113629e-11,2.00401335493768930e+08,8.86534804296497923e-20,1.33066453676030398e-18,1.51087691234606511e-18,2.88657878918099831e-18,4.48368072366996311e-18,7.26303989817698624e-18,8.13974373018153018e-20,0.00000000000000000e+00,4.81020539143081758e-19
## 9.49138782512865369e-11,1.50505518061202794e+08,9.54722960347353619e-20,1.40566952870848801e-18,1.58534831934796012e-18,3.03021940878993382e-18,4.67202725333546766e-18,7.43715678380640136e-18,8.42219986874823896e-20,0.00000000000000000e+00,4.90853003738004256e-19
## 9.28172130430145254e-11,1.16442697314282194e+08,1.02083189220700375e-19,1.47652247871437612e-18,1.65556915363507032e-18,3.16544675282132138e-18,4.84694583140683892e-18,7.59145645402458138e-18,8.68451459821950759e-20,0.00000000000000000e+00,4.99578170472401810e-19
## 9.09914965430736292e-11,9.21219463628981262e+07,1.08338053829704673e-19,1.54199657185523071e-18,1.72036334976709957e-18,3.29001707618985524e-18,5.00606597937334145e-18,7.72572037879700893e-18,8.92323633752262926e-20,0.00000000000000000e+00,5.07181514221438283e-19
## 8.94313131325535318e-11,7.40701514392586201e+07,1.14088134672082055e-19,1.60093735841042690e-18,1.77862256594717326e-18,3.40183837029819778e-18,5.14728674185532033e-18,7.84007804427892009e-18,9.13525552870359891e-20,0.00000000000000000e+00,5.13667008238644932e-19
## 8.81311954108185229e-11,5.80612114367762432e+07,1.19189828509689596e-19,1.65229031098656118e-18,1.82933324271919316e-18,3.49901790575963570e-18,5.26879527711405185e-18,7.93489909525332088e-18,9.31784129123543119e-20,0.00000000000000000e+00,5.19051794607446395e-19
## 8.70860267608709712e-11,4.39908254016766101e+07,1.23510586859977330e-19,1.69512590919578058e-18,1.87160130424970126e-18,3.57990308003843199e-18,5.36907570318275088e-18,8.01068793815092742e-18,9.46866880451087246e-20,0.00000000000000000e+00,5.23360806340537181e-19
## 8.62913393408503284e-11,3.17819837888501547e+07,1.26934590588310889e-19,1.72866177435706218e-18,1.90467389966357116e-18,3.64311521178339325e-18,5.44691064350095711e-18,8.06798734163728230e-18,9.58583883677630890e-20,0.00000000000000000e+00,5.26621683922143473e-19
## 8.57435221424696306e-11,2.01961514095264189e+07,1.29367892935850747e-19,1.75228163697102339e-18,1.92795793254366406e-18,3.68757678484309613e-18,5.50137871496709148e-18,8.10729627907041866e-18,9.66789188421305722e-20,0.00000000000000000e+00,5.28860306183300739e-19
## 8.54398767409987298e-11,8.69882433182365820e+06,1.30743087239548845e-19,1.76555417822597978e-18,1.94103840566696833e-18,3.71253896129736032e-18,5.53185851462764674e-18,8.12901095732773227e-18,9.71383050365937760e-20,0.00000000000000000e+00,5.30097498968913674e-19
## 8.53216547631419382e-11,5.06564979801463056e+06,1.31283706664459717e-19,1.77075701905232904e-18,1.94616530783639818e-18,3.72231984881878965e-18,5.54378174920593578e-18,8.13745042955167851e-18,9.73180556281159888e-20,0.00000000000000000e+00,5.30578444251116524e-19
## 8.51462921570482298e-11,1.17432401629410461e+07,1.32091052680547388e-19,1.77851128661224035e-18,1.95380572692109522e-18,3.73689269738204528e-18,5.56152610368556439e-18,8.14995302553335096e-18,9.75856120893850540e-20,0.00000000000000000e+00,5.31291047175805923e-19
## 8.48348235792841003e-11,1.83843025121396631e+07,1.33541182243843161e-19,1.79239301311755521e-18,1.96748165863868226e-18,3.76296759853384580e-18,5.59321478690516624e-18,8.17211087672518922e-18,9.80635748198569107e-20,0.00000000000000000e+00,5.32554287566945051e-19
## 8.43938901523226105e-11,2.51473691163646244e+07,1.35630083394433644e-19,1.81228652028377825e-18,1.98707588007193770e-18,3.80030452086370755e-18,5.63845446104775521e-18,8.20336751978237921e-18,9.87462685411023941e-20,0.00000000000000000e+00,5.34336959858661134e-19
## 8.38327900240338275e-11,3.22210935021875761e+07,1.38350857462400605e-19,1.83801877647132185e-18,2.01241354017788396e-18,3.84854662794920709e-18,5.69667196144175361e-18,8.24294106909376085e-18,9.96254225783295457e-20,0.00000000000000000e+00,5.36595145454438131e-19
## 8.31630367062301809e-11,3.97402272189789340e+07,1.41693270842553374e-19,1.86936015641007569e-18,2.04326321923160549e-18,3.90722284895982757e-18,5.76712516759409485e-18,8.28985796658306298e-18,1.00690333762859539e-19,0.00000000000000000e+00,5.39274041469642575e-19
## 8.23979001911957002e-11,4.82538442438089550e+07,1.45642918109688307e-19,1.90602293784706257e-18,2.07933579660786987e-18,3.97574655648210415e-18,5.84891108961205252e-18,8.34299022979178867e-18,1.01927982082415185e-19,0.00000000000000000e+00,5.42309969730602534e-19
## 8.15519173899214446e-11,5.82400559718612060e+07,1.50180251447865493e-19,1.94765986379356889e-18,2.12028339181176375e-18,4.05341474076432126e-18,5.94097615493616868e-18,8.40109781667984377e-18,1.03323171472205139e-19,0.00000000000000000e+00,5.45632668607073231e-19
## 8.06404001221998350e-11,6.97545296860726923e+07,1.55279547038466937e-19,1.99386324316245419e-18,2.16569882176118953e-18,4.13940858062152769e-18,6.04212932204681551e-18,8.46287437051952259e-18,1.04858702995038599e-19,0.00000000000000000e+00,5.49167782630576416e-19
## 7.96789681817437057e-11,8.23171244289038479e+07,1.60907873764820411e-19,2.04416491542823805e-18,2.21511588203647867e-18,4.23279602532798631e-18,6.15105819965297526e-18,8.52699415558995836e-18,1.06515581935985564e-19,0.00000000000000000e+00,5.52839441581801830e-19
## 7.86831296288701062e-11,9.57704677913536876e+07,1.67024134072060962e-19,2.09803734834317666e-18,2.26801071362676914e-18,4.33253687246945532e-18,6.26634811079005990e-18,8.59215785302785024e-18,1.08273258113677999e-19,0.00000000000000000e+00,5.56572813131023504e-19
## 7.76679236758613206e-11,1.03778006765803993e+08,1.73578250128945859e-19,2.15489607930648060e-18,2.32380446574627517e-18,4.43749067796700375e-18,6.38650380974388528e-18,8.65713492685127925e-18,1.10109896769026868e-19,0.00000000000000000e+00,5.60296513082554850e-19
## 7.66476345620517190e-11,1.04486192000699550e+08,1.80510568613429414e-19,2.21410364486607445e-18,2.38186740195634506e-18,4.54642765683915388e-18,6.50997333534056546e-18,8.72080048551166775e-18,1.12002675520079851e-19,0.00000000000000000e+00,5.63944764204328600e-19
## 7.56355784867634302e-11,9.69631730461448133e+07,1.87751553672390640e-19,2.27497507237192417e-18,2.44152452407835755e-18,4.65804253899376994e-18,6.63517328895104133e-18,8.78216494060285017e-18,1.13928101197360262e-19,0.00000000000000000e+00,5.67459208227150952e-19
## 7.46439604968295932e-11,8.51820125594108105e+07,1.95221829466562199e-19,2.33678493673506039e-18,2.50206271120379838e-18,4.77097115041970676e-18,6.76051468190122152e-18,8.84039526832978785e-18,1.15862339060145542e-19,0.00000000000000000e+00,5.70790295105384281e-19
## 7.36837944520235770e-11,8.27418529425323606e+07,2.02832621118946602e-19,2.39877591633159052e-18,2.56273929473510858e-18,4.88380931398673120e-18,6.88442842172749466e-18,8.89482726099904526e-18,1.17781546073440515e-19,0.00000000000000000e+00,5.73898197731789026e-19
## 7.27648768257122116e-11,8.86809212824440897e+07,2.10486626112531067e-19,2.46016871718125170e-18,2.62279191961323765e-18,4.99513352110884808e-18,7.00538950885182616e-18,8.94496875612089427e-18,1.19662199677724753e-19,0.00000000000000000e+00,5.76753227260493325e-19
## 7.18958039850477279e-11,1.01695399459690988e+08,2.18079327873378383e-19,2.52017317508130614e-18,2.68144948064462972e-18,5.10352272748459157e-18,7.12193909501373856e-18,8.99049439118186628e-18,1.21481413827634647e-19,0.00000000000000000e+00,5.79335752044175347e-19
## 7.10840224872882184e-11,1.14708799082222164e+08,2.25500740416936158e-19,2.57800029293810732e-18,2.73794387398719143e-18,5.20758057970899514e-18,7.23270370410048197e-18,9.03123290351118039e-18,1.23217234969927521e-19,0.00000000000000000e+00,5.81635649943896599e-19
## 7.03359025464270332e-11,1.13234847565026432e+08,2.32637548806931728e-19,2.63287492698670384e-18,2.79152226906520466e-18,5.30595738586110544e-18,7.33641111980055526e-18,9.06714834329940974e-18,1.24848911981043549e-19,0.00000000000000000e+00,5.83651347614718013e-19
## 6.96568258996822090e-11,1.01434480221070260e+08,2.39375586259164936e-19,2.68404880301831474e-18,2.84145958598069566e-18,5.39737119778689910e-18,7.43190268279333368e-18,9.09831677863240708e-18,1.26357135756244176e-19,0.00000000000000000e+00,5.85388519853551013e-19
## 6.90512806084509353e-11,8.50231347794431299e+07,2.45602566595472422e-19,2.73081352408095028e-18,2.88707085739381944e-18,5.48062746655298980e-18,7.51814199049736881e-18,9.12490014724676886e-18,1.27724245978188863e-19,0.00000000000000000e+00,5.86858536234551199e-19
## 6.85229566856703661e-11,6.69779769329641536e+07,2.51210971980568369e-19,2.77251322573005038e-18,2.92772316064992306e-18,5.55463685294095616e-18,7.59422023230094315e-18,9.14711886810255642e-18,1.28934404431018559e-19,0.00000000000000000e+00,5.88076750596469037e-19
## 6.80748377218554445e-11,5.02811656325925663e+07,2.56100981926838893e-19,2.80855654445295130e-18,2.96284682425446016e-18,5.61843090825040033e-18,7.65935860302035516e-18,9.16522469405524745e-18,1.29973735925161847e-19,0.00000000000000000e+00,5.89060731553341407e-19
## 6.77092847804774571e-11,3.75314282919248044e+07,2.60183321903434401e-19,2.83842759073291655e-18,2.99194564282973722e-18,5.67117547676635916e-18,7.71290840460594395e-18,9.17947509701556958e-18,1.30830439394337667e-19,0.00000000000000000e+00,5.89828529629491652e-19
## 6.74281095456516368e-11,2.69078069522990175e+07,2.63381911259669175e-19,2.86169567222230576e-18,3.01460588785903379e-18,5.71218182171090714e-18,7.75434958381969146e-18,9.19011026516136130e-18,1.31494873318211847e-19,0.00000000000000000e+00,5.90397070012560101e-19
## 6.72326326473812007e-11,1.70548571798327342e+07,2.65636216996271780e-19,2.87802370774594055e-18,3.03050408863045070e-18,5.74091583510994309e-18,7.78328876007212493e-18,9.19733363299380366e-18,1.31959624541713433e-19,0.00000000000000000e+00,5.90780752889389425e-19
## 6.71236975139657832e-11,7.34420736221980583e+06,2.66903538156752066e-19,2.88717752522710667e-18,3.03941574506747135e-18,5.75700962467558441e-18,7.79946165665930043e-18,9.20129759851405242e-18,1.32219632229236827e-19,0.00000000000000000e+00,5.90990380199982398e-19
## 6.70729705243352786e-11,6.20129063940920774e+06,2.67496402284975736e-19,2.89145351745789585e-18,3.04357832535069285e-18,5.76452374590451689e-18,7.80700391348420060e-18,9.20312833131632642e-18,1.32340955896954327e-19,0.00000000000000000e+00,5.91086961397166395e-19
## 6.69813995662793534e-11,1.43905524566607140e+07,2.68571027267067863e-19,2.89919407855645894e-18,3.05111311109962396e-18,5.77812005872668803e-18,7.82063690367229371e-18,9.20640862412884605e-18,1.32560365722510165e-19,0.00000000000000000e+00,5.91259630664599611e-19
## 6.68184440999592340e-11,2.26019634101854227e+07,2.70497498609116932e-19,2.91303812681137553e-18,3.06458761091359501e-18,5.80241774807436765e-18,7.84495450239075171e-18,9.21216755743454880e-18,1.32952093099710233e-19,0.00000000000000000e+00,5.91561520712102562e-19
## 6.65870681965876799e-11,3.08333367185626477e+07,2.73264262534607468e-19,2.93284862940066889e-18,3.08386591646872847e-18,5.83714371259261430e-18,7.87960739614971842e-18,9.22016981555883884e-18,1.33511114353469077e-19,0.00000000000000000e+00,5.91978152009646658e-19
## 6.62914664605606759e-11,3.89326428716228232e+07,2.76853576319990006e-19,2.95842377385931874e-18,3.10874812424380871e-18,5.88189857591000975e-18,7.92409204426626114e-18,9.23009032889042044e-18,1.34230151676601737e-19,0.00000000000000000e+00,5.92489503379125987e-19
## 6.59368974562654646e-11,4.68075799798564985e+07,2.81241353736907208e-19,2.98949978598290093e-18,3.13897327285801893e-18,5.93616371744317005e-18,7.97776390655734720e-18,9.24153223049369594e-18,1.35099845213690832e-19,0.00000000000000000e+00,5.93071082707546765e-19
## 6.55295153698450050e-11,5.44156256433289871e+07,2.86396609531779573e-19,3.02575185927671247e-18,3.17422049428810936e-18,5.99930559633577977e-18,8.03984938590602333e-18,9.25404734125538394e-18,1.36108893079401471e-19,0.00000000000000000e+00,5.93695170888640651e-19
## 6.50761855611759466e-11,6.09912465198535994e+07,2.92280825577334438e-19,3.06679535188379961e-18,3.21411047002913386e-18,6.07058111368438278e-18,8.10945988649315798e-18,9.26715881928214117e-18,1.37244215261314250e-19,0.00000000000000000e+00,5.94332219206266001e-19
## 6.45842920866531476e-11,6.42872542059561461e+07,2.98847310228922624e-19,3.11218755192221179e-18,3.25820747399770774e-18,6.14914446725233206e-18,8.18560802140809004e-18,9.28038469551315663e-18,1.38491143800104372e-19,0.00000000000000000e+00,5.94952329918108672e-19
## 6.40615463367446428e-11,6.21309203828453645e+07,3.06040609690605401e-19,3.16143017824688555e-18,3.30602214968528250e-18,6.23405567867384188e-18,8.26722568079659426e-18,9.29326093895981694e-18,1.39833637133831632e-19,0.00000000000000000e+00,5.95526742542307246e-19
## 6.35158049986153442e-11,5.67346087387604490e+07,3.13796030764658894e-19,3.21397275061291355e-18,3.35701513300466758e-18,6.32429087178061469e-18,8.35318354377204653e-18,9.30536275916442890e-18,1.41254515124936099e-19,0.00000000000000000e+00,5.96029248027997592e-19
## 6.29549039831826687e-11,5.09918751353178322e+07,3.22039334240137203e-19,3.26921693383106380e-18,3.41060160051102187e-18,6.41875428617579108e-18,8.44231152138827316e-18,9.31632301149800188e-18,1.42735710355763594e-19,0.00000000000000000e+00,5.96437457463321576e-19
## 6.23865131061676887e-11,4.58694480280450583e+07,3.30686655395264602e-19,3.32652192423347266e-18,3.46615678578972681e-18,6.51629190997721399e-18,8.53341954397133498e-18,9.32584680276161041e-18,1.44258530528213623e-19,0.00000000000000000e+00,5.96733860747520023e-19
## 6.18180144140655249e-11,4.50702023312682807e+07,3.39644702153620322e-19,3.38521090346508414e-18,3.52302246540384734e-18,6.61570651572769713e-18,8.62531806049275421e-18,9.33372167772991761e-18,1.45803926257893122e-19,0.00000000000000000e+00,5.96906623150338633e-19
## 6.12564052736053836e-11,5.03523728414485231e+07,3.48811272252429561e-19,3.44457853633825615e-18,3.58051437234383142e-18,6.71577379292346667e-18,8.71683760765329231e-18,9.33982307577096790e-18,1.47352758268742687e-19,0.00000000000000000e+00,5.96950083079425907e-19
## 6.07082258196669619e-11,6.04044835212949365e+07,3.58076118512802826e-19,3.50389943911197802e-18,3.63793045221132429e-18,6.81525919829762998e-18,8.80684683652135958e-18,9.34411505345724998e-18,1.48886058014271330e-19,0.00000000000000000e+00,5.96864931633207314e-19
## 6.01795091515712702e-11,7.41884207053987831e+07,3.67322176340771771e-19,3.56243749536625627e-18,3.69455983802281193e-18,6.91293509804330901e-18,8.89426845576183416e-18,9.34664654921790745e-18,1.50385276094698792e-19,0.00000000000000000e+00,5.96658072448892285e-19
## 5.96757518037882072e-11,8.30420316482370794e+07,3.76427150552092068e-19,3.61945585200740905e-18,3.74969238574352732e-18,7.00759775906368239e-18,8.97809265947318222e-18,9.34754369948963873e-18,1.51832513494119379e-19,0.00000000000000000e+00,5.96342177737951809e-19
## 5.92019014796815123e-11,8.53783443844530433e+07,3.85265440318932483e-19,3.67422739097225201e-18,3.80262858608928580e-18,7.09808376043000828e-18,9.05738774743486648e-18,9.34699888921573805e-18,1.53210731587594118e-19,0.00000000000000000e+00,5.95934972079193283e-19
## 5.87623587856203477e-11,8.19714843847745508e+07,3.93710362454473192e-19,3.72604544539052469e-18,3.85268964975341769e-18,7.18328543958712086e-18,9.13130780611459952e-18,9.34525732722004590e-18,1.54503937998929201e-19,0.00000000000000000e+00,5.95458288534275375e-19
## 5.83609896831232976e-11,7.39278503125012219e+07,4.01636615451228336e-19,3.77423451387960667e-18,3.89922755337375384e-18,7.26216505555670474e-18,9.19909748806454943e-18,9.34260198052807526e-18,1.55697346641357280e-19,0.00000000000000000e+00,5.94936951250815363e-19
## 5.80011455295139583e-11,6.29520026800604165e+07,4.08922910769878786e-19,3.81816072374706704e-18,3.94163483203233924e-18,7.33376743621094142e-18,9.26009409251838694e-18,9.33933768870592417e-18,1.56777511551254690e-19,0.00000000000000000e+00,5.94397544542061750e-19
## 5.76856878457364659e-11,5.27438218539528027e+07,4.15454684901685393e-19,3.85724180256618381e-18,3.97935391026664901e-18,7.39723097003227555e-18,9.31372729878203765e-18,9.33577522147510956e-18,1.57732435336099472e-19,0.00000000000000000e+00,5.93867130448780179e-19
## 5.74170152808165375e-11,4.34457923156544939e+07,4.21126796700911492e-19,3.89095633664758408e-18,4.01188577687673509e-18,7.45179689617465804e-18,9.35951702604975205e-18,9.33221595396786789e-18,1.58551654125300196e-19,0.00000000000000000e+00,5.93371975296492432e-19
## 5.71970905791693248e-11,3.44767697243817672e+07,4.25846110515390044e-19,3.91885212422950830e-18,4.03879783018873828e-18,7.49681693504781794e-18,9.39706998297208132e-18,9.32893772756697078e-18,1.59226301817356819e-19,0.00000000000000000e+00,5.92936341300040951e-19
## 5.70274655698594382e-11,2.54502655768720023e+07,4.29533869435831652e-19,3.94055348110790763e-18,4.05973076119890675e-18,7.53175939877556496e-18,9.42607553926479956e-18,9.32618235081818814e-18,1.59749157419436757e-19,0.00000000000000000e+00,5.92581392367598062e-19
## 5.69093014342048209e-11,1.62947853715024292e+07,4.32127793170179643e-19,3.95576753223659660e-18,4.07440450505178183e-18,7.55621419479963945e-18,9.44630174017122517e-18,9.32414506886425899e-18,1.60114682933065095e-19,0.00000000000000000e+00,5.92324252852086471e-19
