#nspecies: 2
## 8.43938901523226105e-11,2.51473691163646244e+07,1.35630083394433644e-19,1.81228652028377825e-18
## 8.38327900240338275e-11,3.22210935021875761e+07,1.38350857462400605e-19,1.83801877647132185e-18
## 8.31630367062301809e-11,3.97402272189789340e+07,1.41693270842553374e-19,1.86936015641007569e-18
## 8.23979001911957002e-11,4.82538442438089550e+07,1.45642918109688307e-19,1.90602293784706257e-18
## 8.15519173899214446e-11,5.82400559718612060e+07,1.50180251447865493e-19,1.94765986379356889e-18
## 8.06404001221998350e-11,6.97545296860726923e+07,1.55279547038466937e-19,1.99386324316245419e-18
## 7.96789681817437057e-11,8.23171244289038479e+07,1.60907873764820411e-19,2.04416491542823805e-18
## 7.86831296288701062e-11,9.57704677913536876e+07,1.67024134072060962e-19,2.09803734834317666e-18
## 7.76679236758613206e-11,1.03778006765803993e+08,1.73578250128945859e-19,2.15489607930648060e-18
## 7.66476345620517190e-11,1.04486192000699550e+08,1.80510568613429414e-19,2.21410364486607445e-18
## 7.56355784867634302e-11,9.69631730461448133e+07,1.87751553672390640e-19,2.27497507237192417e-18
## 7.46439604968295932e-11,8.51820125594108105e+07,1.95221829466562199e-19,2.33678493673506039e-18
## 7.36837944520235770e-11,8.27418529425323606e+07,2.02832621118946602e-19,2.39877591633159052e-18
## 7.27648768257122116e-11,8.86809212824440897e+07,2.10486626112531067e-19,2.46016871718125170e-18
## 7.18958039850477279e-11,1.01695399459690988e+08,2.18079327873378383e-19,2.52017317508130614e-18
## 7.10840224872882184e-11,1.14708799082222164e+08,2.25500740416936158e-19,2.57800029293810732e-18
## 7.03359025464270332e-11,1.13234847565026432e+08,2.32637548806931728e-19,2.63287492698670384e-18
## 6.96568258996822090e-11,1.01434480221070260e+08,2.39375586259164936e-19,2.68404880301831474e-18
## 6.90512806084509353e-11,8.50231347794431299e+07,2.45602566595472422e-19,2.73081352408095028e-18
## 6.85229566856703661e-11,6.69779769329641536e+07,2.51210971980568369e-19,2.77251322573005038e-18
## 6.80748377218554445e-11,5.02811656325925663e+07,2.56100981926838893e-19,2.80855654445295130e-18
## 6.77092847804774571e-11,3.75314282919248044e+07,2.60183321903434401e-19,2.83842759073291655e-18
## 6.74281095456516368e-11,2.69078069522990175e+07,2.63381911259669175e-19,2.86169567222230576e-18
## 6.72326326473812007e-11,1.70548571798327342e+07,2.65636216996271780e-19,2.87802370774594055e-18
## 6.71236975139657832e-11,7.34420736221980583e+06,2.66903538156752066e-19,2.88717752522710667e-18
## 6.70729705243352786e-11,6.20129063940920774e+06,2.67496402284975736e-19,2.89145351745789585e-18
## 6.69813995662793534e-11,1.43905524566607140e+07,2.68571027267067863e-19,2.89919407855645894e-18
## 6.68184440999592340e-11,2.26019634101854227e+07,2.70497498609116932e-19,2.91303812681137553e-18
## 6.65870681965876799e-11,3.08333367185626477e+07,2.73264262534607468e-19,2.93284862940066889e-18
## 6.62914664605606759e-11,3.89326428716228232e+07,2.76853576319990006e-19,2.95842377385931874e-18
## 6.59368974562654646e-11,4.68075799798564985e+07,2.81241353736907208e-19,2.98949978598290093e-18
## 6.55295153698450050e-11,5.44156256433289871e+07,2.86396609531779573e-19,3.02575185927671247e-18
## 6.50761855611759466e-11,6.09912465198535994e+07,2.92280825577334438e-19,3.06679535188379961e-18
## 6.45842920866531476e-11,6.42872542059561461e+07,2.98847310228922624e-19,3.11218755192221179e-18
## 6.40615463367446428e-11,6.21309203828453645e+07,3.06040609690605401e-19,3.16143017824688555e-18
## 6.35158049986153442e-11,5.67346087387604490e+07,3.13796030764658894e-19,3.21397275061291355e-18
## 6.29549039831826687e-11,5.09918751353178322e+07,3.22039334240137203e-19,3.26921693383106380e-18
## 6.23865131061676887e-11,4.58694480280450583e+07,3.30686655395264602e-19,3.32652192423347266e-18
## 6.18180144140655249e-11,4.50702023312682807e+07,3.39644702153620322e-19,3.38521090346508414e-18
## 6.12564052736053836e-11,5.03523728414485231e+07,3.48811272252429561e-19,3.44457853633825615e-18
## 6.07082258196669619e-11,6.04044835212949365e+07,3.58076118512802826e-19,3.50389943911197802e-18
## 6.01795091515712702e-11,7.41884207053987831e+07,3.67322176340771771e-19,3.56243749536625627e-18
## 5.96757518037882072e-11,8.30420316482370794e+07,3.76427150552092068e-19,3.61945585200740905e-18
## 5.92019014796815123e-11,8.53783443844530433e+07,3.85265440318932483e-19,3.67422739097225201e-18
## 5.87623587856203477e-11,8.19714843847745508e+07,3.93710362454473192e-19,3.72604544539052469e-18
## 5.83609896831232976e-11,7.39278503125012219e+07,4.01636615451228336e-19,3.77423451387960667e-18
## 5.80011455295139583e-11,6.29520026800604165e+07,4.08922910769878786e-19,3.81816072374706704e-18
## 5.76856878457364659e-11,5.27438218539528027e+07,4.15454684901685393e-19,3.85724180256618381e-18
## 5.74170152808165375e-11,4.34457923156544939e+07,4.21126796700911492e-19,3.89095633664758408e-18
## 5.71970905791693248e-11,3.44767697243817672e+07,4.25846110515390044e-19,3.91885212422950830e-18
## 5.70274655698594382e-11,2.54502655768720023e+07,4.29533869435831652e-19,3.94055348110790763e-18
## 5.69093014342048209e-11,1.62947853715024292e+07,4.32127793170179643e-19,3.95576753223659660e-18
## 5.68433659741496483e-11,7.03081383145115618e+06,4.33584197040136894e-19,3.96429160863435426e-18
## 5.68046021327577781e-11,9.40977530860370584e+06,4.34443452377682724e-19,3.96931459572497596e-18
## 5.67167168256715023e-11,2.18159567627956383e+07,4.36399900957389420e-19,3.98073471745507527e-18
## 5.65603993342752021e-11,3.41367253814983293e+07,4.39908598006209515e-19,4.00115751804563529e-18
## 5.63386224712263535e-11,4.66125727329539061e+07,4.44950810776156611e-19,4.03037704076015428e-18
## 5.60555809094293903e-11,5.99237394803657681e+07,4.51497395415327045e-19,4.06808994300344318e-18
## 5.57165157931789081e-11,7.37501970125381947e+07,4.59508340222320498e-19,4.11389956743458308e-18
## 5.53275356688982936e-11,8.62706196223571301e+07,4.68931535720502127e-19,4.16731728057579091e-18
## 5.48954216519901167e-11,9.58511040553812385e+07,4.79701367348656985e-19,4.22776431388314871e-18
## 5.44274261689358075e-11,9.75854759911703318e+07,4.91737271454820452e-19,4.29457460522980885e-18
## 5.39310753568924083e-11,8.61212999957152456e+07,5.04942373848005026e-19,4.36699893289912360e-18
## 5.34139839168831719e-11,6.54229363563841060e+07,5.19202332579782122e-19,4.44421056822200080e-18
## 5.28836892740320634e-11,4.02055220381761938e+07,5.34384507283231860e-19,4.52531260396260375e-18
## 5.23475097055111934e-11,2.19594980932596922e+07,5.50337572543768502e-19,4.60934702995841650e-18
## 5.18124289225858917e-11,1.33015141395336315e+07,5.66891681402511726e-19,4.69530552878929421e-18
## 5.12850076341713530e-11,1.28947746208679359e+07,5.83859266961192001e-19,4.78214186028824826e-18
## 5.07713210027438578e-11,1.75876605937073044e+07,6.01036545456470230e-19,4.86878560411704468e-18
## 5.02769196899576287e-11,2.45685459594571516e+07,6.18205753887664561e-19,4.95415694411300703e-18
## 4.98068113835394821e-11,2.99053185818843022e+07,6.35138120578806587e-19,5.03718211500212722e-18
## 4.93654592623947206e-11,3.07490929913815744e+07,6.51597529620422011e-19,5.11680909707895849e-18
## 4.89567937314695876e-11,2.82979326909684837e+07,6.67344801984936329e-19,5.19202313982138857e-18
## 4.85842338688023015e-11,2.36503801774273850e+07,6.82142479463403276e-19,5.26186171967731337e-18
## 4.82507153013071303e-11,1.97695924884195067e+07,6.95759964710879277e-19,5.32542858565321992e-18
## 4.79587215970616416e-11,1.64191322283921558e+07,7.07978843814059977e-19,5.38190661174696411e-18
## 4.77103166731558254e-11,1.32421532404673379e+07,7.18598198960834498e-19,5.43056924987772907e-18
## 4.75071761129248983e-11,1.02893861976476740e+07,7.27439710213556639e-19,5.47079045554266769e-18
## 4.73506155441060391e-11,7.52800822397195827e+06,7.34352352215501075e-19,5.50205305238601402e-18
## 4.72416135661280953e-11,4.81279422247711662e+06,7.39216548872079256e-19,5.52395576101142479e-18
## 4.71808124142538755e-11,2.07646847181012901e+06,7.41948329556580899e-19,5.53622210844379643e-18
## 4.71525046434938011e-11,1.78451389115662128e+06,7.43224750162884826e-19,5.54194509059366548e-18
## 4.71004388194760957e-11,4.13328043656743038e+06,7.45580040714059784e-19,5.55249122849167540e-18
## 4.70077175217241202e-11,6.43606958674380556e+06,7.49798976725118476e-19,5.57133660217593885e-18
## 4.68759167840060160e-11,8.66230644517490827e+06,7.55850634831673120e-19,5.59826716616725770e-18
## 4.67072767006674324e-11,1.08924272416678462e+07,7.63688434019763210e-19,5.63297037996287843e-18
## 4.65046193782013726e-11,1.33203817779182009e+07,7.73250214659290754e-19,5.67504107474401173e-18
## 4.62712676709781716e-11,1.61065346544720195e+07,7.84457543244380295e-19,5.72398526135792418e-18
## 4.60109552408180223e-11,1.89853829612567462e+07,7.97214931031746958e-19,5.77922472963005363e-18
## 4.57277312745141055e-11,2.10489532388700582e+07,8.11409099562016702e-19,5.84010273737054032e-18
## 4.54258639766024358e-11,2.15992201638910808e+07,8.26908393855638838e-19,5.90589088185579978e-18
## 4.51097466950653303e-11,2.01245189725412652e+07,8.43562441691991660e-19,5.97579718016133941e-18
## 4.47838099627802668e-11,1.66065082987591885e+07,8.61202154525917958e-19,6.04897532736574610e-18
## 4.44524420066259622e-11,1.28236208710953258e+07,8.79640158323460238e-19,6.12453504191767794e-18
## 4.41199194830938118e-11,1.26705642535329871e+07,8.98671730174982905e-19,6.20155334820028542e-18
## 4.37903494183252231e-11,1.77667453490650244e+07,9.18076299016070901e-19,6.27908659284245319e-18
## 4.34676226188925503e-11,2.80815862015358247e+07,9.37619546620674392e-19,6.35618294886802132e-18
## 4.31553782162369581e-11,4.10593098009103909e+07,9.57056119039777164e-19,6.43189513449747383e-18
## 4.28569785334002851e-11,4.73077370348894298e+07,9.76132929963419503e-19,6.50529306375668121e-18
## 4.25754931227515795e-11,4.58875192015748844e+07,9.94593007462119027e-19,6.57547615442787799e-18
## 4.23136906107458823e-11,3.86110029915779978e+07,1.01217980577908866e-18,6.64158504372798571e-18
## 4.20740368848993112e-11,2.78913125805061609e+07,1.02864187595697459e-18,6.70281250016603629e-18
## 4.18586981489131730e-11,1.89352041646662503e+07,1.04373776475168732e-18,6.75841336691407751e-18
## 4.16695474321199794e-11,1.30210351169071700e+07,1.05724099208588495e-18,6.80771342289150887e-18
## 4.15081732462057979e-11,9.06451319255088083e+06,1.06894494471105098e-18,6.85011709833028505e-18
## 4.13758892066928949e-11,6.32511035928859003e+06,1.07866751957852268e-18,6.88511403044400101e-18
## 4.12737435033176883e-11,4.33492140978967398e+06,1.08625535986391856e-18,6.91228450504085937e-18
## 4.12025265987607689e-11,2.70256941037400626e+06,1.09158758772360869e-18,6.93130403421531703e-18
## 4.11627661363694841e-11,1.15989527142899204e+06,1.09457967791934876e-18,6.94194989757344367e-18
## 4.11421151833896051e-11,1.23776848051469587e+06,1.09613801342322618e-18,6.94748690470670390e-18
## 4.10998376908922687e-11,2.88175493613981828e+06,1.09933749017738094e-18,6.95883896901014912e-18
## 4.10246653193863598e-11,4.62274739161844738e+06,1.10505703585985799e-18,6.97907849785252860e-18
## 4.09180734146390663e-11,6.67465365751225594e+06,1.11323499613974501e-18,7.00789795166511386e-18
## 4.07821515323827040e-11,9.15035063506781124e+06,1.12378003831797022e-18,7.04485315891380760e-18
## 4.06195247876756952e-11,1.22472326083423048e+07,1.13657165217524069e-18,7.08937353798372041e-18
## 4.04332736137130574e-11,1.65468426538456511e+07,1.15145977184329731e-18,7.14077111915227831e-18
## 4.02268451791484966e-11,2.27031372251363061e+07,1.16826448928068663e-18,7.19825128529004617e-18
## 4.00039601092449574e-11,2.82816939237036295e+07,1.18677607443876033e-18,7.26092535904699317e-18
## 3.97685187040140716e-11,3.15466436425489895e+07,1.20675546830925529e-18,7.32782490572189021e-18
## 3.95245104799252949e-11,3.16776386872175746e+07,1.22793540186540683e-18,7.39791752099501960e-18
## 3.92759301975664560e-11,2.76097884710134640e+07,1.25002227548303625e-18,0.00000000000000000e+00
## 3.90267027318152918e-11,2.21635404346545301e+07,1.27269890501822642e-18,0.00000000000000000e+00
## 3.87806182936119933e-11,1.91730659172251634e+07,1.29562820236501436e-18,0.00000000000000000e+00
## 3.85412787018430763e-11,1.84122086150809042e+07,1.31845781149385110e-18,0.00000000000000000e+00
## 3.83120546880479849e-11,1.81516510730643086e+07,1.34082566802026430e-18,0.00000000000000000e+00
## 3.80960536320460556e-11,1.71746608890951425e+07,1.36236639427061276e-18,0.00000000000000000e+00
## 3.78960966894400105e-11,1.46848746033605747e+07,1.38271838605749244e-18,0.00000000000000000e+00
## 3.77147039818005849e-11,1.14072464863219205e+07,1.40153139564941325e-18,0.00000000000000000e+00
## 3.75540863641645155e-11,8.33655278481781390e+06,1.41847437141962015e-18,0.00000000000000000e+00
## 3.74161422402870960e-11,6.12574669738463592e+06,1.43324328194264734e-18,0.00000000000000000e+00
## 3.73024579313879792e-11,4.48002122377854120e+06,1.44556863464944842e-18,0.00000000000000000e+00
## 3.72143101428954767e-11,3.16335800932800071e+06,1.45522240435518621e-18,0.00000000000000000e+00
## 3.71526686589984680e-11,1.98928077843264048e+06,1.46202416445907764e-18,0.00000000000000000e+00
## 3.71181892911155004e-11,8.54997857803991297e+05,1.46584716575517463e-18,0.00000000000000000e+00
## 3.70996511154925843e-11,9.85673886410955340e+05,1.46790812767319576e-18,0.00000000000000000e+00
## 3.70599994224206260e-11,2.31043746822931385e+06,1.47232929422304625e-18,0.00000000000000000e+00
## 3.69893788381888445e-11,3.82705246702774568e+06,1.48024737748696760e-18,0.00000000000000000e+00
## 3.68889782994729143e-11,6.05273508741408493e+06,1.49160205199080973e-18,0.00000000000000000e+00
## 3.67604887321288375e-11,9.94360735117986612e+06,1.50630274791722736e-18,0.00000000000000000e+00
## 3.66060418362199122e-11,1.68868390913299322e+07,1.52422896806340021e-18,0.00000000000000000e+00
## 3.64281496591126484e-11,2.86889719615241103e+07,1.54522919377491065e-18,0.00000000000000000e+00
## 3.62296376261316676e-11,4.75451022437757030e+07,1.56911966420160649e-18,0.00000000000000000e+00
## 3.60135734440267866e-11,6.83692139900968224e+07,1.59568326907648806e-18,0.00000000000000000e+00
## 3.57831949036648794e-11,8.29731728568762094e+07,1.62466873303464196e-18,0.00000000000000000e+00
## 3.55418394345834807e-11,8.41354922524539232e+07,1.65579026350307485e-18,0.00000000000000000e+00
## 3.52928778554733254e-11,6.78784241488595456e+07,1.68872782770813327e-18,0.00000000000000000e+00
## 3.50396542385664011e-11,4.84954036784488857e+07,1.72312821011529257e-18,0.00000000000000000e+00
## 3.47854332302836224e-11,3.31598438732080422e+07,1.75860697840780320e-18,0.00000000000000000e+00
## 3.45333555993423923e-11,2.65595594170979112e+07,1.79475145412916746e-18,0.00000000000000000e+00
## 3.42864022588917985e-11,2.39784522985573001e+07,1.83112474429857144e-18,0.00000000000000000e+00
## 3.40473665602852944e-11,2.18267141467199959e+07,1.86727084418232660e-18,0.00000000000000000e+00
## 3.38188342991705657e-11,1.92891283765311576e+07,1.90272077099554009e-18,0.00000000000000000e+00
## 3.36031706146582225e-11,1.62378465062561948e+07,1.93699963605035948e-18,0.00000000000000000e+00
## 3.34025127953814682e-11,1.72357596384637505e+07,1.96963451147173855e-18,0.00000000000000000e+00
## 3.32187679219155225e-11,2.15392966982404292e+07,2.00016289990531809e-18,0.00000000000000000e+00
## 3.30536142592076469e-11,2.68011137304160334e+07,2.02814157444436045e-18,0.00000000000000000e+00
## 3.29085053496191779e-11,3.10802376829467714e+07,2.05315552393267028e-18,0.00000000000000000e+00
## 3.27846758302171210e-11,3.06005968965966068e+07,2.07482671833207294e-18,0.00000000000000000e+00
## 3.26831480856109172e-11,2.60969518003843725e+07,2.09282240306603840e-18,0.00000000000000000e+00
## 3.26047388922157341e-11,1.97713376928613968e+07,2.10686264959814200e-18,0.00000000000000000e+00
## 3.25500648172496677e-11,1.27034730746628791e+07,2.11672700229735476e-18,0.00000000000000000e+00
## 3.25195379157282216e-11,5.46898461831214279e+06,2.12226142895503298e-18,0.00000000000000000e+00
## 3.25061281005584021e-11,4.11827286620979337e+06,2.12469866815420985e-18,0.00000000000000000e+00
## 3.24831959305737655e-11,9.55860516630919464e+06,2.12887523214603010e-18,0.00000000000000000e+00
## 3.24423118663181231e-11,1.50443820386731774e+07,2.13634844444496856e-18,0.00000000000000000e+00
## 3.23840961013671210e-11,2.08674436125074551e+07,2.14705005534176496e-18,0.00000000000000000e+00
## 3.23094364801498339e-11,2.76445674159175046e+07,2.16087909112876808e-18,0.00000000000000000e+00
## 3.22194603237642155e-11,3.64700817232673541e+07,2.17770304362241960e-18,0.00000000000000000e+00
## 3.21155078859324781e-11,5.04729235011674538e+07,2.19735793679952308e-18,0.00000000000000000e+00
## 3.19991025246285740e-11,7.29226944691926390e+07,2.21964843610259132e-18,0.00000000000000000e+00
## 3.18719183051928214e-11,1.06165739044901446e+08,2.24434817035208055e-18,0.00000000000000000e+00
## 3.17357461643040015e-11,1.41291658020736158e+08,2.27120037059176505e-18,0.00000000000000000e+00
## 3.15924597743682407e-11,1.61896753362859488e+08,2.29991892007488833e-18,0.00000000000000000e+00
## 3.14439821553130359e-11,1.60535210099857032e+08,2.33018990183864639e-18,0.00000000000000000e+00
## 3.12922539343536137e-11,1.32957201546156585e+08,2.36167371843298672e-18,0.00000000000000000e+00
## 3.11392039757335787e-11,8.45223589489250928e+07,2.39400784144289935e-18,0.00000000000000000e+00
## 3.09867229087354016e-11,4.44583411717058718e+07,2.42681022671730123e-18,0.00000000000000000e+00
## 3.08366398880675861e-11,1.81290711296365187e+07,2.45968340541449245e-18,0.00000000000000000e+00
## 3.06907027381142608e-11,5.36055125313625950e+06,2.49221923213352188e-18,0.00000000000000000e+00
## 3.05505614705129223e-11,3.58318001254974958e+06,2.52400424080492333e-18,0.00000000000000000e+00
## 3.04177550290038213e-11,3.70741584114302183e+06,2.55462552812509467e-18,0.00000000000000000e+00
## 3.02937010094214614e-11,3.79371907726222277e+06,2.58367705470063247e-18,0.00000000000000000e+00
## 3.01796880264866143e-11,3.67657394410472689e+06,2.61076622731131181e-18,0.00000000000000000e+00
## 3.00768703511058491e-11,3.34129959734186390e+06,2.63552060333422153e-18,0.00000000000000000e+00
## 2.99862644190140001e-11,2.86964054755841894e+06,2.65759454182339954e-18,0.00000000000000000e+00
## 2.99087468089792624e-11,2.35308912727575842e+06,2.67667561640605217e-18,0.00000000000000000e+00
## 2.98450532972551593e-11,1.84260073833601992e+06,2.69249060514171850e-18,0.00000000000000000e+00
## 2.97957785811192561e-11,1.34413303291773517e+06,2.70481088966366037e-18,0.00000000000000000e+00
## 2.97613759815592315e-11,8.55917509897828568e+05,2.71345719170558490e-18,0.00000000000000000e+00
## 2.97421518579055641e-11,3.68781342689299257e+05,2.71830476531782873e-18,0.00000000000000000e+00
## 2.97283017695709970e-11,7.05128390112892142e+05,2.72180436562316789e-18,0.00000000000000000e+00
## 2.96916570434864517e-11,1.64900567550781416e+06,2.73109262949505115e-18,0.00000000000000000e+00
## 2.96264217025097995e-11,2.69652982211409369e+06,2.74773241537574060e-18,0.00000000000000000e+00
## 2.95337428796389680e-11,4.13711894947319478e+06,2.77160522836812559e-18,0.00000000000000000e+00
## 2.94152475042895842e-11,6.48488402286268678e+06,2.80253205851382899e-18,0.00000000000000000e+00
## 2.92729802259018499e-11,1.01024895860658325e+07,2.84027338174124044e-18,0.00000000000000000e+00
## 2.91093412606809660e-11,1.44409553736637700e+07,2.88452604205517630e-18,0.00000000000000000e+00
## 2.89270179415107355e-11,1.76115633621088862e+07,2.93491975054490496e-18,0.00000000000000000e+00
## 2.87289127448688967e-11,2.17270758720835559e+07,2.99101375004132809e-18,0.00000000000000000e+00
## 2.85180710636733166e-11,3.04124759512530752e+07,3.05229406845124740e-18,0.00000000000000000e+00
## 2.82976117245065985e-11,3.98806135563420206e+07,3.11817177399102622e-18,0.00000000000000000e+00
## 2.80706627382421505e-11,3.73717846773402989e+07,3.18798263232475118e-18,0.00000000000000000e+00
## 2.78403041513335900e-11,2.38566011337370276e+07,3.26098853353401568e-18,0.00000000000000000e+00
## 2.76095192093271456e-11,1.46526614875270557e+07,3.33638100324747751e-18,0.00000000000000000e+00
## 2.73811544155627837e-11,1.01084866561605241e+07,3.41328703765495717e-18,0.00000000000000000e+00
## 2.71578885114699181e-11,6.54889701480185799e+06,3.49077740876851995e-18,0.00000000000000000e+00
## 2.69422099485644835e-11,5.88650973006710317e+06,3.56787747782139319e-18,0.00000000000000000e+00
## 2.67364020787979265e-11,8.32967655364785530e+06,3.64358043597245274e-18,0.00000000000000000e+00
## 2.65425350588396439e-11,1.64581876375190690e+07,3.71686276832853286e-18,0.00000000000000000e+00
## 2.63624633351621556e-11,3.39838229145272598e+07,3.78670161616767547e-18,0.00000000000000000e+00
## 2.61978275344401949e-11,5.83630217320275679e+07,3.85209359986548094e-18,0.00000000000000000e+00
## 2.60500596089919690e-11,7.50182955044811219e+07,3.91207456798171274e-18,0.00000000000000000e+00
## 2.59203901605902222e-11,7.77809386845054030e+07,3.96573966238641528e-18,0.00000000000000000e+00
## 2.58098569692470444e-11,6.63083414885244817e+07,4.01226304086797090e-18,0.00000000000000000e+00
## 2.57193138648887623e-11,5.14654798745721802e+07,4.05091658423157551e-18,0.00000000000000000e+00
## 2.56494391464641592e-11,3.79193473823397160e+07,4.08108695482395817e-18,0.00000000000000000e+00
## 2.56007424237534990e-11,2.43270286952779666e+07,4.10229061885104830e-18,0.00000000000000000e+00
## 2.55735623436710102e-11,1.04919637624926716e+07,4.11418938999176034e-18,0.00000000000000000e+00
## 2.55623370057179201e-11,7.10922098009346519e+06,4.11911700340227859e-18,0.00000000000000000e+00
## 2.55439677310157568e-11,1.65125067615121901e+07,4.12719760818277095e-18,0.00000000000000000e+00
## 2.55112197120462901e-11,2.60889780016218275e+07,4.14165593546552110e-18,0.00000000000000000e+00
## 2.54645916987362680e-11,3.65583604996660352e+07,4.16235916411065018e-18,0.00000000000000000e+00
## 2.54047975053746524e-11,4.89713694452441558e+07,4.18911086702924484e-18,0.00000000000000000e+00
## 2.53327432410308645e-11,6.32199016615585834e+07,4.22165336718970762e-18,0.00000000000000000e+00
