#nspecies: 2
#vars: r,rho,v,T,Ys_HI,Ys_HeI,Ncol_HI,Ncol_HeI,q,z,dTdr,Fp
#scales: 1.07238000000000000e+10,1.00000000000000008e-15,9.08356129930352559e+05,1.00000000000000000e+04,1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+17,1.00000000000000000e+17,1.00000000000000000e+00,1.07238000000000000e+10,9.32505268654767920e-07,7.49494506446770401e+02
#plnt_prms: 1.51881872000000001e+30,1.07238000000000000e+10,1.98841600000000008e+33,7.48000000000000000e+11,1.45810296137000000e+03,6.80741999999999991e+33
#phys_prms: 8.00012634901499986e-01,1.99987365098499986e-01,HI,HeI,1.67330000000000013e-24,6.64647907219800005e-24,2.29999999999999982e+00,4.00000000000000008e-03,1.00000000000000002e-02,1.66666666666700003e+00
#bcs: 1.05725767581200003e+00,6.14518741971799987e+00,1.81617554554700000e+04,1.53482091851600000e-01,1.00000000000000000e+00,1.00000000000000000e+00,1.77269543404699990e-02,4.70019950682199969e-03,3.52450353397000033e-05,4.91109941160900005e-05
#tech: 1.00000000000000000e+00,1.00000000000000000e+02,2.50000000000000000e+00,9.89999999999999991e-01 
#flags: 1,1.00000,1,1.00000,0,0,0,1.00000 
#add_prms: 0
#spec_prms: 97,2,2009-01-01,scaled-solar,full,6.19921273701366832e-08,1.20373062854634343e-05,6.19921273701366832e-08,1.20373062854634343e-05,6.19921273701366832e-08,1.20373062854634343e-05,2.17896099200000002e-11,3.93975373479999963e-11
# $hc/\lambda_i$, $w_i\Phi_{\lambda_i}/F_{tot}$, $\sigma_{\lambda_i,HI}$, $\sigma_{\lambda_i,HeI}$
## 2.01809628597185304e-09,1.76852634622278810e+06,5.26611112394247521e-24,1.56328506859236359e-22
## 8.37572105667722217e-10,1.09532799179591164e+07,9.80545309195117885e-23,2.76423636570090558e-21
## 4.21786877723300400e-10,4.53059736443369389e+07,9.14612199725520464e-22,2.39718917644297144e-20
## 2.56470045678118570e-10,1.21752134880069032e+08,4.46592443807677931e-21,1.06430023036527823e-19
## 1.78156722963101292e-10,9.86462669744600505e+07,1.39672662773311083e-20,2.96544774511031898e-19
## 1.36481878103796913e-10,1.11812187925189868e+08,3.17548503222999317e-20,5.95430514108772055e-19
## 1.12927929787978305e-10,8.05372260453946948e+08,5.65416909961068291e-20,9.45076997050207700e-19
## 9.96795916800279878e-11,4.16793425080889821e+08,8.24084184522453398e-20,1.26010982672028388e-18
## 9.31918299897991828e-11,1.30675494066165045e+08,1.00858838158790702e-19,1.46353219543978210e-18
## 9.06998050087683518e-11,5.82467126204225048e+07,1.09383646244486303e-19,1.55280097816242696e-18
## 8.81586944357650844e-11,1.33717764385296479e+08,1.19078849983775228e-19,1.65118228442907532e-18
## 8.41379026715933260e-11,2.05102185351289511e+08,1.36862554877989749e-19,1.82396767527995867e-18
## 7.93426715739900021e-11,2.63834645868596047e+08,1.62939878637036174e-19,2.06215236589860170e-18
## 7.44363372772070826e-11,2.19297735580283672e+08,1.96835273945247057e-19,2.35000773483794268e-18
## 6.99121712171886520e-11,4.25784544854571342e+08,2.36812163277816109e-19,2.66465128320726050e-18
## 6.60746316876161168e-11,1.34995573587245917e+09,2.79526082249308092e-19,2.97737598158217383e-18
## 6.30806973115631857e-11,7.64620446371922016e+08,3.20165983831687226e-19,3.25671587943874306e-18
## 6.09950269822745029e-11,1.77696925342574388e+08,3.53188893142495200e-19,3.47269174643504031e-18
## 5.98351737317941598e-11,4.17979746524800211e+07,3.73513833156765308e-19,3.60127815341251295e-18
## 5.87553564320472199e-11,9.90485821537784636e+07,3.93846866795489048e-19,3.72687897331188265e-18
## 5.63176431149758325e-11,3.11185717773863316e+08,4.45431731728557363e-19,4.03315606789500877e-18
## 5.27766002102266920e-11,2.89305446190937757e+08,5.37521414370738911e-19,4.54193129385212544e-18
## 4.90480854577426943e-11,8.15962761179135591e+07,6.63783709770296830e-19,5.17509568261082345e-18
## 4.58116260623238098e-11,1.06210725956128925e+08,8.07169951958265270e-19,5.82198487459648048e-18
## 4.34407009388161560e-11,1.16336618614237189e+08,9.39274647141040056e-19,6.36266724184098061e-18
## 4.20935896350337335e-11,6.93709685548939556e+07,1.02728553869597537e-18,6.69779146606271179e-18
## 4.13262073965289910e-11,8.28462547962691486e+07,1.08234929900032667e-18,6.89831322776077598e-18
## 3.99656967602935949e-11,2.13623125203239352e+08,1.18999306084413285e-18,7.27174899728988410e-18
## 3.81275904230053664e-11,1.32602051983888850e+08,1.35919289166477798e-18,0.00000000000000000e+00
## 3.64511265515613293e-11,2.09749223397266179e+08,1.54249524421595714e-18,0.00000000000000000e+00
## 3.53885440682574898e-11,1.24432543464784563e+08,1.67596912143496677e-18,0.00000000000000000e+00
## 3.49193971455146487e-11,7.26854283765012622e+07,1.73979143518827241e-18,0.00000000000000000e+00
## 3.43367832036959517e-11,2.05686214935575336e+08,1.82362522543558099e-18,0.00000000000000000e+00
## 3.34346603897509833e-11,2.66831786792184800e+08,1.96435712845794949e-18,0.00000000000000000e+00
## 3.24053419419017811e-11,2.93043002662983418e+08,2.14313625859428269e-18,0.00000000000000000e+00
## 3.14375077743253342e-11,3.90051937184063554e+08,2.33152190080423165e-18,0.00000000000000000e+00
## 3.06796160357799323e-11,9.29023834523494244e+07,2.49471430128538615e-18,0.00000000000000000e+00
## 3.02289779299996984e-11,1.45628229454168007e+07,2.59900890909222167e-18,0.00000000000000000e+00
## 2.98505851753177908e-11,3.14374208821113370e+07,2.69111212385241685e-18,0.00000000000000000e+00
## 2.89822620912305092e-11,1.51531718441362709e+08,2.91952741748224328e-18,0.00000000000000000e+00
## 2.77258092619834303e-11,2.28626237431775719e+08,3.29810450753742374e-18,0.00000000000000000e+00
## 2.64317454679791912e-11,3.44574928187580526e+08,3.75962584484043848e-18,0.00000000000000000e+00
## 2.53827022586120502e-11,5.88526391700187683e+08,4.19905424464702395e-18,0.00000000000000000e+00
## 2.47521133061752849e-11,1.90578767827207893e+08,4.49662112473465183e-18,0.00000000000000000e+00
## 2.44643069313547046e-11,1.29919742186498776e+08,4.64181035084803150e-18,0.00000000000000000e+00
## 2.40505230672832734e-11,4.81368018688603818e+08,4.86172707323808527e-18,0.00000000000000000e+00
## 2.34330709260980029e-11,8.04556649042711258e+08,5.21652586787415802e-18,0.00000000000000000e+00
## 2.27728163017584662e-11,9.01818821187826991e+08,5.63525788995084849e-18,0.00000000000000000e+00
## 2.22184708647866253e-11,1.02193326162651885e+09,6.02221015780559587e-18,0.00000000000000000e+00
## 2.18766402939533183e-11,6.38360378842791915e+08,6.27867544164109403e-18,0.00000000000000000e+00
## 2.17642810388083130e-11,2.78324617104529887e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.17430023195418627e-11,6.23355071149197444e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.17050948142327741e-11,9.11416939748181999e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.16511809079448153e-11,1.11282006155086517e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.15821471767484700e-11,1.20305519670990482e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.14991132686939332e-11,1.17232089738672152e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.14034014745280304e-11,1.06126585697902054e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.12965028858661208e-11,9.17200128042927086e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.11800412697816602e-11,7.97586903722497821e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.10557361349632672e-11,7.19047973628655821e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.09253664020185789e-11,7.59093741057042331e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 2.07907359094283775e-11,1.35537515200593621e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.06536417448417096e-11,2.65268473606785685e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.05158461207329850e-11,4.64978888939416409e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.03790522393827674e-11,5.87533147439546347e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.02448843351040731e-11,5.70549935894456148e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 2.01148718564552934e-11,4.15648780541229725e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.99904375669749312e-11,2.30406477150332987e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.98728892035928449e-11,1.17618847214921594e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.97634142368025398e-11,8.62591708120943159e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 1.96630772221811121e-11,1.26134391375402182e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.95728192130927655e-11,1.90124544830069959e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.94934587124310529e-11,2.38722500754242092e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.94256936692128222e-11,2.51434614458642006e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.93701040629043572e-11,2.28310017502406120e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.93271546334879660e-11,1.80450445146223366e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.92971970927257072e-11,1.18651126074713394e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.92804671893304898e-11,5.15404836910837740e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 1.92456684139060324e-11,1.59684197021992058e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.91941737751899480e-11,3.50979113752410412e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.91036049188215133e-11,4.41209866978894413e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.89773492054313487e-11,3.42670580411265850e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.88200215895719042e-11,1.41245010620321929e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.86371597920777666e-11,6.69344909538606554e+07,0.00000000000000000e+00,0.00000000000000000e+00
## 1.84349046069105726e-11,1.01258648351043880e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.82196837770791140e-11,1.51888413548000246e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.79979249912445648e-11,2.07081229908887476e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.77758162061617822e-11,2.61995369157640100e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.75591225935223190e-11,3.14706416866512001e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.73530612752601135e-11,3.89921165331709385e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.71622287668753094e-11,6.26042258718647957e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.69905720786109915e-11,9.56474823455575109e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.68413925811080990e-11,9.96326565519293427e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.67173715636890454e-11,8.41337317533346653e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.66206072888176376e-11,6.59938530479693174e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.65526542839005815e-11,4.44152912227909863e+08,0.00000000000000000e+00,0.00000000000000000e+00
## 1.65145482335974769e-11,1.96760704371618718e+08,0.00000000000000000e+00,0.00000000000000000e+00
1.05725767581200003e+00,1.81617554554700000e+04,2.44873282963077816e-06,1.53482091851600000e-01,1.00000000000000000e+00,1.00000000000000000e+00,6.66439612904870228e+03,4.19242936919099350e+02,0.00000000000000000e+00,2.69011180384337534e+00,0.00000000000000000e+00,0.00000000000000000e+00 
1.05752668699238428e+00,1.74386271238334048e+04,2.54897671405021136e-06,1.53463165267619633e-01,9.99992817580586890e-01,9.99987818773881876e-01,6.41888839346043096e+03,4.03792101124552062e+02,1.00000000000000005e-04,2.69011180384337534e+00,-7.03561240589554854e-02,0.00000000000000000e+00 
1.05779569817276875e+00,1.67413964214581210e+04,2.65378336261977348e-06,1.53481092532600893e-01,9.99999441323496496e-01,9.99999009800726202e-01,6.18317581873735708e+03,3.88957719257811959e+02,2.00000000000000010e-04,2.69011180384337534e+00,6.66413379386213700e-02,0.00000000000000000e+00 
1.05806470935315300e+00,1.60760551351011236e+04,2.76221007640450579e-06,1.53462681641227339e-01,9.99992671030965008e-01,9.99987459987247140e-01,5.95685984136017123e+03,3.74714706221143274e+02,2.99999999999999974e-04,2.69011180384337534e+00,-6.84391308467219156e-02,0.00000000000000000e+00 
1.05833372053353747e+00,1.54345950565071198e+04,2.87554423501603930e-06,1.53480020109825671e-01,9.99998854077744248e-01,9.99997951605161695e-01,5.73955590203160591e+03,3.61038861732264991e+02,4.00000000000000019e-04,2.69011180384337534e+00,6.44525947715662850e-02,0.00000000000000000e+00 
1.05860273171392172e+00,1.48223698843265483e+04,2.99279385557081530e-06,1.53462155391467292e-01,9.99992496100306161e-01,9.99987029384466264e-01,5.53089765287757291e+03,3.47907128314197791e+02,5.00000000000000010e-04,2.69011180384337534e+00,-6.64088322755050642e-02,0.00000000000000000e+00 
1.05887174289430597e+00,1.42321746768328467e+04,3.11531809644544833e-06,1.53478871055774790e-01,9.99998235506110777e-01,9.99996813936763762e-01,5.33053160377416589e+03,3.35297260884535888e+02,6.00000000000000164e-04,2.69011180384337534e+00,6.21374334093349051e-02,0.00000000000000000e+00 
1.05914075407469044e+00,1.36687768505936838e+04,3.24207666171814946e-06,1.53461583451768802e-01,9.99992287979069028e-01,9.99986512130438876e-01,5.13812098689924460e+03,3.23188063709240282e+02,6.99999999999999993e-04,2.69011180384337534e+00,-6.42635149263684202e-02,0.00000000000000000e+00 
1.05940976525507469e+00,1.31257089523927334e+04,3.37450043861359717e-06,1.53477642286967808e-01,9.99997582319087752e-01,9.99995583496295470e-01,4.95334084227385392e+03,3.11559087118092975e+02,8.00000000000000038e-04,2.69011180384337534e+00,5.96957909930107208e-02,0.00000000000000000e+00 
1.05967877643545916e+00,1.26072002968348952e+04,3.51150255599618467e-06,1.53460962853566807e-01,9.99992041014836408e-01,9.99985891207602950e-01,4.77588156425245961e+03,3.00390844944084620e+02,8.99999999999999867e-04,2.69011180384337534e+00,-6.20027516223349631e-02,0.00000000000000000e+00 
1.05994778761584341e+00,1.21074599364221231e+04,3.65458476126663645e-06,1.53476331153839685e-01,9.99996890781813530e-01,9.99994245584678199e-01,4.60544439360205160e+03,2.89664536332274508e+02,1.00000000000000002e-03,2.69011180384337534e+00,5.71288533469907697e-02,0.00000000000000000e+00 
1.06021679879622766e+00,1.16302239401196312e+04,3.80261622995870463e-06,1.53460290612015271e-01,9.99991748885012965e-01,9.99985148137672253e-01,4.44174466847626900e+03,2.79362245061184126e+02,1.10000000000000007e-03,2.69011180384337534e+00,-5.96277887093629583e-02,0.00000000000000000e+00 
1.06048580997661213e+00,1.11703212718272716e+04,3.95716774870196701e-06,1.53474935360415204e-01,9.99996156850474938e-01,9.99992784706592253e-01,4.28450769314035824e+03,2.69466684586350254e+02,1.19999999999999989e-03,2.69011180384337534e+00,5.44391812229159597e-02,0.00000000000000000e+00 
1.06075482115699637e+00,1.07310365738013716e+04,4.11706816218699974e-06,1.53459563538275057e-01,9.99991404842016651e-01,9.99984263880381752e-01,4.13347171400082880e+03,2.59961380515511053e+02,1.29999999999999994e-03,2.69011180384337534e+00,-5.71419452462383140e-02,0.00000000000000000e+00 
1.06102383233738085e+00,1.03077661347971971e+04,4.28395438922621414e-06,1.53473452815125477e-01,9.99995376341145881e-01,9.99991185271321248e-01,3.98838413772694184e+03,2.50830437196304985e+02,1.40000000000000020e-03,2.69011180384337534e+00,5.16308535228049495e-02,0.00000000000000000e+00 
1.06129284351776509e+00,9.90338222085681809e+03,4.45661967644363058e-06,1.53458777986624523e-01,9.99991002000786944e-01,9.99983219766581999e-01,3.84900425101940073e+03,2.42058704495423797e+02,1.50000000000000003e-03,2.69011180384337534e+00,-5.45509985123615038e-02,0.00000000000000000e+00 
1.06156185469814934e+00,9.51379951389152848e+03,4.63676295390873336e-06,1.53471881421779172e-01,9.99994545107562027e-01,9.99989432281200963e-01,3.71509976336105137e+03,2.33631564399477298e+02,1.60000000000000008e-03,2.69011180384337534e+00,4.87096303429764496e-02,0.00000000000000000e+00 
1.06183086587853381e+00,9.14151443431228472e+03,4.82314780837555009e-06,1.53457929552398453e-01,9.99990533629776857e-01,9.99981998309905640e-01,3.58644928743421906e+03,2.25535083133117837e+02,1.69999999999999991e-03,2.69011180384337534e+00,-5.18635298383705659e-02,0.00000000000000000e+00 
1.06209987705891806e+00,8.78291445777718400e+03,5.01752973222428722e-06,1.53470218825916577e-01,9.99993659202086604e-01,9.99987511898265291e-01,3.46283918402690324e+03,2.17755816389693251e+02,1.79999999999999995e-03,2.69011180384337534e+00,4.56831329484734747e-02,0.00000000000000000e+00 
1.06236888823930253e+00,8.44015439432354651e+03,5.21864986760249797e-06,1.53457012742453658e-01,9.99989993406423694e-01,9.99980583769651599e-01,3.34406581838391094e+03,2.10280947718341650e+02,1.90000000000000000e-03,2.69011180384337534e+00,-4.90912067076589506e-02,0.00000000000000000e+00 
1.06263789941968678e+00,8.11005195681524856e+03,5.42831340034758726e-06,1.53468462135609413e-01,9.99992714997461563e-01,9.99985411806311175e-01,3.22993268686938836e+03,2.03098111133470610e+02,2.00000000000000004e-03,2.69011180384337534e+00,4.25610308813070687e-02,0.00000000000000000e+00 
1.06290691060007103e+00,7.79445248228192304e+03,5.64524755858864439e-06,1.53456020642641883e-01,9.99989375606533559e-01,9.99978962397262028e-01,3.12025246309584554e+03,1.96195516609166930e+02,2.10000000000000030e-03,2.69011180384337534e+00,-4.62489809893944920e-02,0.00000000000000000e+00 
1.06317592178045550e+00,7.49056415292072961e+03,5.87129887258763773e-06,1.53466607636461277e-01,9.99991709254783645e-01,9.99983121329242053e-01,3.01484438777367950e+03,1.89561788931448234e+02,2.20000000000000013e-03,2.69011180384337534e+00,3.93552186354079944e-02,0.00000000000000000e+00 
1.06344493296083975e+00,7.19995304030211173e+03,6.10519049664913031e-06,1.53454944606044058e-01,9.99988675211356148e-01,9.99977122368432836e-01,2.91353611723031008e+03,1.83186081062051500e+02,2.29999999999999996e-03,2.69011180384337534e+00,-4.33551884369875740e-02,0.00000000000000000e+00 
1.06371394414122422e+00,6.92018059864100815e+03,6.34880045740316519e-06,1.53464650517668749e-01,9.99990639133271464e-01,9.99980631313196922e-01,2.81616135944724829e+03,1.77057928193809119e+02,2.39999999999999979e-03,2.69011180384337534e+00,3.60799562710526697e-02,0.00000000000000000e+00 
1.06398295532160847e+00,6.65256204971043462e+03,6.60085892451398918e-06,1.53453773981338443e-01,9.99987887932003217e-01,9.99975053460935071e-01,2.72256153657208233e+03,1.71167349685569292e+02,2.50000000000000005e-03,2.69011180384337534e+00,-4.04315401120767873e-02,0.00000000000000000e+00 
1.06425196650199272e+00,6.39497731037116773e+03,6.86326410639038481e-06,1.53462584619668690e-01,9.99989502147156872e-01,9.99977933817500331e-01,2.63258365145167045e+03,1.65504717359339622e+02,2.60000000000000031e-03,2.69011180384337534e+00,3.27519410816306256e-02,0.00000000000000000e+00 
1.06452097768237719e+00,6.14851748487654459e+03,7.13476539992547775e-06,1.53452495893122709e-01,9.99987010164223755e-01,9.99972746571946791e-01,2.54608177495210293e+03,1.60060846663029707e+02,2.70000000000000014e-03,2.69011180384337534e+00,-3.75030009219976673e-02,0.00000000000000000e+00 
1.06478998886276144e+00,5.91134838223461156e+03,7.41726850752169724e-06,1.53460402205012864e-01,9.99988296082435113e-01,9.99975021681435594e-01,2.46291512835357526e+03,1.54826878309678790e+02,2.79999999999999997e-03,2.69011180384337534e+00,2.93902724743960071e-02,0.00000000000000000e+00 
1.06505900004314591e+00,5.68436211915442527e+03,7.70955518586888323e-06,1.53451095076458488e-01,9.99986038894802753e-01,9.99970193176520361e-01,2.38294940571503275e+03,1.49794359293229746e+02,2.89999999999999980e-03,2.69011180384337534e+00,-3.45975529384259101e-02,0.00000000000000000e+00 
1.06532801122353016e+00,5.46597994662469409e+03,8.01352473295448156e-06,1.53458093744248097e-01,9.99987018890234114e-01,9.99971888039847379e-01,2.30605505832323388e+03,1.44955137017393355e+02,3.00000000000000006e-03,2.69011180384337534e+00,2.60162710695161399e-02,0.00000000000000000e+00 
1.06559702240391441e+00,5.25691857808922850e+03,8.32800503264496749e-06,1.53449553757973950e-01,9.99984971583467996e-01,9.99967384816702110e-01,2.23210846194789065e+03,1.40301430769592230e+02,3.10000000000000076e-03,2.69011180384337534e+00,-3.17458414254246230e-02,0.00000000000000000e+00 
1.06586603358429888e+00,5.05582628496660254e+03,8.65487410754185726e-06,1.53455647699631548e-01,9.99985668574195907e-01,9.99968525853873080e-01,2.16099039016206734e+03,1.35825737522259033e+02,3.20000000000000015e-03,2.69011180384337534e+00,2.26531166804717736e-02,0.00000000000000000e+00 
1.06613504476468313e+00,4.86326645167528386e+03,8.99301999596091645e-06,1.53447851567207944e-01,9.99983806042064605e-01,9.99964312687151469e-01,2.09258703610317207e+03,1.31520894459128471e+02,3.29999999999999998e-03,2.69011180384337534e+00,-2.89807004023619440e-02,0.00000000000000000e+00 
1.06640405594506760e+00,4.67808790816490728e+03,9.34428391793667068e-06,1.53453050283158116e-01,9.99984243087177704e-01,9.99964927508264934e-01,2.02678866193535941e+03,1.27379995657433312e+02,3.39999999999999981e-03,2.69011180384337534e+00,1.93252783871088601e-02,0.00000000000000000e+00 
1.06667306712545185e+00,4.50072129257298820e+03,9.70762788904641897e-06,1.53445965455691585e-01,9.99982540327529645e-01,9.99960967355091990e-01,1.96349048463188888e+03,1.23396446256680207e+02,3.50000000000000007e-03,2.69011180384337534e+00,-2.63365539544049045e-02,0.00000000000000000e+00 
1.06694207830583609e+00,4.33019144068787227e+03,1.00848405358007025e-05,1.53450285162643779e-01,9.99982740248711588e-01,9.99961084508061648e-01,1.90259148916516983e+03,1.19563889248512240e+02,3.60000000000000077e-03,2.69011180384337534e+00,1.60577227534641591e-02,0.00000000000000000e+00 
1.06721108948622057e+00,4.16681534103291051e+03,1.04749709218134341e-05,1.53443869597930826e-01,9.99981172658627626e-01,9.99957338625158010e-01,1.84399518782599262e+03,1.15876251878990374e+02,3.70000000000000016e-03,2.69011180384337534e+00,-2.38486917301607045e-02,0.00000000000000000e+00 
1.06748010066660481e+00,4.00977115551751785e+03,1.08797394849829257e-05,1.53447333090586696e-01,9.99981157690012390e-01,9.99956987288257770e-01,1.78760858493594674e+03,1.12327681785827522e+02,3.79999999999999999e-03,2.69011180384337534e+00,1.28749022658513554e-02,0.00000000000000000e+00 
