x, y
1.016598595973411, 9975799874514.586
1.0486195514070817, 5719126036087.787
1.0836559837194328, 2819610491102.6357
1.107527255693577, 1419187632604.8481
1.1445533262207683, 629485928761.1207
1.1445533262207683, 317117136033.7761
1.1619430775473245, 152701961020.91406
1.1908833837009465, 85316797897.21799
1.2116107139667904, 43188962855.35882
1.2439518914879517, 20254355773.601097
1.273085208214856, 9746676843.922739
1.330645598434609, 4864885863.822018
1.4398620099732575, 2001710368.6622055
1.5681375889658111, 1026330250.7737135
1.7277917992439376, 593601749.9903914
1.9249853127100283, 351122800.73062676
2.13713087902843, 226322327.23341644
2.342474075954047, 154920778.95175412
2.6839856056725058, 93369278.15338123
3.0320419484668033, 62149581.368296444
3.3652114108101587, 43288892.327234
3.711278742047322, 31137273.1870779
4.079484636703029, 23995165.717874102
4.535860017201754, 17729509.705404833
4.916643558663777, 13783706.145076636
5.3021759122177885, 10971608.430235038
5.766956652519869, 8894317.676434236
6.268507160347607, 6983711.392366286
6.8832533561436735, 5403199.708365604
7.366259809151396, 4385029.853100748
7.813522959955006, 3826160.9017910184
8.312699688394456, 3251445.87013331
8.738721649613744, 2852715.8695310145
9.264785753563725, 2469483.187135852
9.948129661745837, 2003698.2980720915
