x, y
1.2463478420637049, 2685.5080554994065
1.2605627967731736, 2624.7484871864813
1.2738808499975103, 2530.778094356853
1.286092277759648, 2436.053412622392
1.2997800531822468, 2310.0048571168686
1.3141392795715285, 2219.8083657785223
1.3300274950565656, 2173.5154198488444
1.3435419043035692, 2166.0929221892334
1.3613768745720618, 2189.2400093958518
1.3880719593042592, 2332.396426935096
1.3880719593042592, 2332.396426935096
1.427407395996609, 2659.2160503833866
1.4657358059755048, 3200.8974481888336
1.4982996887204647, 3975.3015428064327
1.5209949607377722, 4696.242032964206
1.5416124350364917, 5428.378922272873
1.5555282660230845, 6001.5094991723345
1.580135533572558, 6902.465827554384
1.6129561779067687, 7991.86477712928
1.6420811833684181, 8758.47045811841
1.7262099418297143, 9820.194744332352
1.809295472142308, 10299.857378177556
1.9155901618006423, 10663.535808069098
2.0402116594706694, 11069.985121528503
2.1746800473869374, 11457.816152419184
2.2086400293268924, 11435.298663036225
2.247414266308085, 11334.661289935377
2.247414266308085, 11334.661289935377
2.312489045731793, 11048.97682419699
2.371297201613683, 10617.368167462373
2.430179544408926, 10100.217743592037
2.4986615254671265, 9561.933717067235
2.5769129034841334, 9005.912230685051
2.6616663036396444, 8534.426383404292
2.81444036374573, 7804.176444841267
3.01558073962425, 6988.132900013057
3.331054734253615, 5972.828093535305
3.819193686249854, 4769.3306622688315
4.373746451061625, 3787.4872909536875
5.01221383314758, 3011.3215509134006
5.470763409241025, 2579.083296355125
5.945041597243046, 2235.407650002577
