x, y
1.2195111428403824, 0.11012005145641622
1.359267597867117, 0.6065493599900686
1.522476482253321, 1.4388721445521397
1.7183709158197211, 2.454858347158593
1.9688143077103266, 3.685352471238215
2.2183263341572523, 4.796235333367185
2.485482398002474, 5.984619450919186
2.8051877001701593, 7.177154525054306
3.1806475718913587, 8.558888269570458
3.6319715870663813, 10.058057402516717
4.027130600458472, 11.28380688668796
4.4375499871472375, 12.410902612959596
4.985095477332482, 13.792044604827968
