x, y
1.1044587893553282, 0.005155269267121372
1.1361403672716723, 0.025791186486751223
1.1142090071125066, 0.00962812039832468
1.1663737455087089, 0.05641605878395243
1.2080381522573345, 0.10733363646112178
1.2748669858018216, 0.1759363364087715
1.3490146073314793, 0.2899433485305424
1.4053173477412448, 0.4312781002639617
1.4706201920177906, 0.6390246910114569
1.540345677484492, 0.8474575195685218
1.6111311723781294, 1.0553837600431935
1.6868307972264729, 1.3069886629465974
1.7701598632873234, 1.7051568700869366
1.842368048936723, 2.0684668336864047
1.9191279357756024, 2.3843459037381702
1.9930429462301567, 2.7668748045854725
2.0735013744195374, 3.080068663866871
2.1519941001143166, 3.39345967355059
2.230072874069579, 3.856477244108511
2.320514131091242, 4.422497847876976
2.417239928158284, 4.829645028763724
2.4971553446088244, 5.1685987469147605
2.5730097909436376, 5.61172257266635
2.678710182953914, 6.198703508982105
2.7763926909357135, 6.5274680434812105
2.8772049670420285, 7.0308502272356765
2.9777838743824425, 7.53725831586043
3.0645268426172025, 7.940438838840882
3.1473646724771025, 8.160584125881917
3.2343399992233666, 8.74082386810963
3.3241607074811546, 9.26806264666491
3.4238349320083, 9.789092745818994
3.49262921548379, 10.086503611951237
3.573113152596717, 10.352772192158795
3.668649375110299, 10.829315273688696
3.754228530278745, 11.112785781634875
3.860600741463587, 11.509774510244547
4.001680747613511, 12.34675226984685
4.1459162833750955, 13.032416098375789
4.277763069455936, 13.393734287589869
4.3935498413742735, 13.968100134938942
4.550069565486426, 14.532645761549844
4.728210754221205, 15.22126239269985
4.8779547020870275, 16.132439652513394
4.990818808032406, 16.76638210038675
