x, y
1.0650368246533668, 1205.7516561795978
1.0573545344116262, 1998.8858145151837
1.070727410017619, 2969.4440751489296
1.070727410017619, 3938.917258940587
1.0707985423346722, 4946.5311045221715
1.0832466978189736, 5932.795922267914
1.0826776392825486, 6930.286193142266
1.0885816215979602, 8880.456798090456
1.1074316856170454, 19939.690846285215
1.1126954770789788, 29808.58386062641
1.1377340526816884, 49708.722173958085
1.1653333916983115, 70121.56724265931
1.201539741078366, 99468.65517048744
1.268404119108329, 145047.96912258668
1.3287954562864552, 196956.624914495
1.4699219733199094, 271668.84013525734
1.6671718885083007, 394750.5395379866
1.9091640311231246, 536595.8807805816
2.2126856279889253, 682222.9479294947
2.5181277974151612, 815948.274807429
2.8456209851278738, 941328.2184802584
3.2019938935641665, 1059236.422760442
3.5905186093084844, 1159299.7769266742
4.039150132962716, 1263216.3741869428
4.451859836505105, 1367162.8690188113
4.922400113811707, 1432248.269873531
5.4090162947723215, 1513560.7412871486
6.005105111677738, 1578935.4126515244
6.573167795664212, 1662325.6244638013
7.1669803784239265, 1708976.0537738034
7.968214797710634, 1775994.3116643287
8.837451712100155, 1847249.310541069
9.70071351185721, 1883373.768452728
10.849358167631513, 1965380.067440185
11.753023123474758, 1999924.2228469432
12.705555981133521, 2035211.92066568
13.55558716991869, 2067516.7447338894
14.332778866041432, 2077795.102611238
14.911582529902931, 2105407.525625973
