x, y
1.0402004735210604, 0.0152673497798825
1.0516235588931648, 0.010295069075663476
1.0557241536421256, 0.006681480387017773
1.0683920624201646, 0.003566609371162743
1.0910917833519107, 0.0021783057867419847
1.1558226004605032, 0.0012239868610317331
1.252699151404698, 0.0006145788088522933
1.3549943454100188, 0.0003657085453796879
1.4558982661969424, 0.0002435661980101455
1.5379833860823862, 0.0001733948991868709
1.6479671952420083, 0.00012355473560123328
1.8236337452912317, 0.00007916208769161073
2.0466768096721966, 0.00004894371632554254
2.2995956357955887, 0.00003062375615676522
2.553246710981295, 0.00002044958048093212
2.9066301084542223, 0.000012676756340452462
3.2253781252796783, 0.000008743775658279941
3.603511541058832, 0.000005786577420928238
3.940419334629685, 0.000004179909868355359
4.297830101945341, 0.000003065540793836836
4.677720915474049, 0.000002276307782448453
5.110040761864469, 0.0000016604117448314838
5.732598914644167, 0.0000010903696271595863
6.308219902529514, 7.696473027585186e-7
7.154114019315102, 4.861366222590574e-7
7.804351186650286, 3.550984846145664e-7
8.625422060223418, 2.4251171433022923e-7
9.256913651563352, 1.8658101392262592e-7
9.856918533223766, 1.4777010320466112e-7
10.71313736178799, 1.0650980217489783e-7
11.324565328820508, 8.592448956761091e-8
12.376880456272525, 6.11602096154457e-8
13.128241219113328, 4.85659769588424e-8
13.981018477084671, 3.770249054474155e-8
14.877071654638797, 2.970305330981707e-8
